关系,互动强度,交配,亲密性,代沟评估,依恋,信任评估,信息传递,共有式分享,关系效价,具体性,冲突,可见性,同步性,品德评估,商品交换,对相关人员的重要性,对社会的重要性,平等性,强迫,持久性,服务交换,期待互惠性,正式性,爱的表达,独特性,理性,社会情感性,积极性,空间距离,职业性,联盟/联合组织,谈判,金钱交换,k3
伯母-侄女,-0.5435034898041604,-1.0028275596336256,-1.500518012474913,0.3518260993134502,-0.5859930350364119,1.7357543069987345,0.7120190522460164,0.751781614830094,0.5852635040561952,-0.4513167525798118,-0.9652395603997794,-0.2344330584082208,-0.5467028333438233,1.2385741971085231,-1.1041457225135192,0.9653485043415554,-2.4163314468566712,-0.3908469201445784,-1.3010104029497622,0.6245219708630914,-0.2150827122020008,-1.2056161909772043,-1.9129428092583236,0.3823726675352374,-0.0411119897766945,-1.762960736466343,1.0049565367796638,0.96760460656802,-1.7396365303022572,-0.9919756217156496,-2.0908091674429605,-1.359912295371509,-0.5928834274968553,0
伯母-侄子,-2.110534032149465,0.9436806141103083,-1.9731876712016572,0.4814641154702884,-1.6698055252796888,-1.862046328330994,-1.9611841103445524,-2.38383575971409,-1.0509267039223789,-0.0536008598407003,0.4414824394864417,1.1787164782689088,-0.8244229190155224,0.0216733665539428,0.0694397933985938,-1.1095327051854198,-1.4964774172582682,-0.8895272723705384,-0.3822107116799778,0.1120865654685756,0.1861179793485926,-0.3397742652626879,-1.3596322415072262,-0.5836007729679811,-2.0379173843737206,-0.4008742378145831,-0.1761214537345364,-0.5020837931339627,-1.12904346843398,-0.3891216750304897,0.8228792071056557,-0.2230774695699428,1.082605576454815,1
伯父-侄女婿,0.5714990114799987,0.7733611489077141,-1.234641329441119,0.1501669630694797,-2.4555695807060647,-1.9205471516696888,-1.144372032886323,0.0658653141485538,0.4737050807849287,0.5888632745840182,0.0969790925755304,-0.8658402982001299,-1.5565940539681835,0.1677014662204925,0.2198994749257878,-1.5445884426668823,-1.8030954271244024,-1.5752127566812333,-0.0078849115330287,-2.033736694620959,0.1861179793485926,0.9170930462583848,1.683575881123808,0.1106926373937072,-2.6855299447835668,1.3885335153161602,0.053532599976558,0.0857915667468304,-1.1760121655007707,0.1673588911404269,2.0605521449670148,-0.7186208551757538,-0.6826417669942663,1
伯父-侄媳,-0.2019711921135172,-0.783845390087433,0.1735203621823077,0.7119316997491119,0.1546121666298272,-0.0290205303852243,0.2046054889765106,0.3489418826837923,-0.009714753390559,1.1599425051837682,0.5945950381135133,0.146415752894835,-0.9590750817654372,0.0378987109613377,0.6311559377667849,-0.5629242145035824,0.0680606330843148,-0.6401870962575584,0.3777840946789796,0.17614099114289,-1.0263996662265344,0.032630864076889,-0.1607926780465156,0.2515637641337596,0.5165543816873395,-0.0625782446853877,0.0425966926569818,0.4409662633414759,0.5305171612592857,-0.5900729905922096,-0.3288442211819981,0.0587021026372829,-1.2411381016448229,2
伯父-侄子,0.5413638087425889,-0.4188751075104454,0.0652002320574286,0.4526556674354355,0.172675708133882,0.4779866052167968,0.080846083301021,-1.1753165632751856,0.548077362965773,1.0477662277445314,0.1543963170606823,0.7577783184076362,1.3720904858424616,-0.6597910985566222,0.5509107742856146,0.5637585928202054,0.3432306419385381,-0.5570737042198984,0.5025593613946292,0.1441137783057328,0.4535851070489883,1.336048816765409,-0.0518072631864511,0.0201326273465304,0.0398395802745362,0.6140137415730027,-2.210200215175659,-0.6857948430967105,-0.0252790873644024,2.115040872738635,1.4417156760363352,0.8554581343956457,0.9030888974599932,1
兄妹,0.8879186402228005,0.6395387119628188,1.0253104763461285,-0.9157456142200788,0.877153826792012,0.8728671627529866,0.6377634088407228,0.0821966546409714,-0.2886108115687251,-0.940813235951026,-0.5489646828824283,0.6976442955703115,0.5389302288273642,-0.1243547331126067,-0.7129505505428149,0.3127648981193616,1.0036386631886738,0.035109214048429,-0.3481810934848006,0.2401954168172045,-0.2819494941270997,-0.4096002270138585,0.24999850104142,0.9710127328418864,0.1612669353513824,-0.3608128702071784,0.365205958584472,0.5266980866574252,0.315243966369829,-0.4586817458018543,0.4876761197682042,0.2287414996588848,-0.5330445344985814,2
兄弟,1.276662755535386,-0.9492985848556676,0.3428936565593912,-1.3449914899393876,0.3677619563776719,0.9810936859295716,0.7491468739486632,-0.2476964233058644,-0.7980609445075085,0.5521510383311771,1.027138129234991,0.0181298375085428,1.6296127471016733,0.7712842781755647,-0.556472481754533,0.7177013922367227,1.159306268197634,0.5649570882885115,-0.2392863152602335,0.304249842491519,-0.2846241654041035,0.1741448132259286,0.2349082128300266,0.4367086735635438,0.7684037107356133,0.16532642437007,0.5850176957079478,1.0925281205426889,1.247572603145621,-1.1960184959783189,-0.7551537886675773,-0.0773294149799984,-0.6826417669942663,2
公公-儿媳,0.7342291062620112,-0.2388231014391315,-1.3232668904523834,0.7004083205351705,-0.7377267836704704,0.2790838058652343,-0.171623104276977,-0.7441691742753602,0.6150124169285333,0.6745251591739806,1.4060918108369933,0.7637917206913682,-0.0872023279597392,0.5960505585757053,0.2138810876647,0.9586553391495332,0.074350233286697,-0.6983664706839203,1.353299816274059,0.0992756803337125,1.9941957626032671,1.4142538939267204,1.230867234782001,-1.30204351934225,-1.876014244271259,-0.0056020774215234,-0.4254601406208674,0.0637462407513009,0.2988049223964522,0.5847193157686145,-0.8273513767094899,0.9487368893332102,0.3585549711757002,1
养母-养女,1.0355811336361085,-0.5307993275007217,0.3547103980275595,0.3892770817587589,0.313571331865508,0.0567806771781943,0.0362926972578452,0.9673553093300064,0.287774375332818,-0.3534174559055689,0.2577473211339557,-1.966292916123172,0.2157650382275689,-0.2801180394235925,-0.4240679620106026,-0.3130460473347423,-0.8219177955527727,-0.3659129025332804,0.468529743199452,-0.643755657488335,-0.2846241654041035,-0.0939868798985671,0.7882187805811237,0.6178286936578973,0.0776169796317774,-0.0269681401454725,0.4537868078730366,0.4017745726827565,0.5054671894903305,0.454873850328734,0.8022513248079663,-0.2755467692223227,-0.1201561728104912,2
养母-养子,-0.7042245710703453,-0.0539048249334577,-0.6536515405894953,-0.1139104772500054,-0.4595482445080294,-0.8870326060194147,-0.6122065884817192,-0.8704648740833901,-2.166510936635043,0.3645107197055452,2.60419789509383,-2.1787664634817188,-0.0838360238909915,-0.9031712646675384,0.5910333560261996,-0.4513714613032071,0.508332647251072,-1.2219808405211785,3.395076907984691,-1.4465711259397434,-0.7232702548327525,0.5912385580862546,-0.3284625470619997,-1.237645289975369,0.0488341991691172,0.5605985847631297,-1.0728658539397624,-1.1511961696690052,-0.6123878006992842,-0.5282418165732189,-0.7242119652210433,0.8554581343956457,0.93300834395913,1
养父-养女,-0.6941795034912088,0.89501790976671,-0.1415927436355221,0.6039000196184134,-0.2608492879634287,-0.5165273915410143,0.1922295484089613,-1.2243105847524385,-0.4001692348399915,-1.1243744172152312,0.2548764599096981,-0.3697346097922014,-0.6603155956640638,0.0946874163872176,0.4455889972165788,-0.2728870561826072,0.307851640800138,-1.3050942325588384,0.7577814978584582,-1.777518991923701,-0.4959231962874162,0.0791815052443363,0.5643795054454525,-1.383547528384709,0.4850732155563055,0.2267538547014238,-2.095373188320112,-0.4285993731488635,0.5853139745038746,1.1411998819395313,-0.4276861571917593,0.8263085234776568,0.8282902812121508,1
养父-养子,1.2043382689656024,3.449809887805624,0.8923721348292316,1.2881006604461704,1.0668210125845854,0.945993191926355,1.3803198428936585,0.6864562528604236,-0.009714753390559,-1.5220903099543426,-0.2475242543353808,0.1564380900343894,-0.6476919554062593,0.8491659313310576,-1.1643295951243968,0.998814330301668,0.1545426358670708,-1.1596457964929334,-0.0419145297282059,1.393175078954865,0.159371266578553,-1.6245719614842289,0.1745470599844522,0.925732727818298,1.0922099909405365,-0.507704551434329,0.7424947611098416,1.408511126478615,1.0784852937051752,-0.4818684360589758,-1.7813909329776207,-1.126715408027598,-1.1314334644813209,2
再从兄-再从弟,-0.8749907199156671,-1.1488156726644203,-1.175557622100276,-1.3046596626905933,-0.3150399124755926,-0.4872769798716669,0.2293573701116081,-1.371292649184197,-1.088112845012801,1.934978603854857,1.6185355414320552,-2.218855812039935,-0.6476919554062593,-0.0270026666682403,0.490726901674737,-1.0760668792253074,0.3432306419385381,-0.5362953562104834,2.6804549258859702,0.0160049269571039,0.4268383942789487,1.447770355567282,0.7278576277355494,-0.8250941330937858,0.6334844273168954,0.8276743688124945,-1.5868534979598312,-0.7960214730743592,-1.6222147876352808,2.578774677881066,-0.2600846135230336,2.4295371239670454,0.5739749859694865,1
叔-嫂,-0.8046752468617112,0.2380714011281323,-1.8156311182927425,-1.419893454830005,-0.2969763709715378,0.341484684093176,0.3778686569221953,-0.3696370989825827,0.9819156756873644,0.2217409120556076,-0.3623587033056846,-0.8357732867814676,0.7577399932959757,0.6220111096275364,0.791646264729125,-0.6967875183440324,-0.9225513987908884,0.6619227123324479,-0.9834006331281082,0.6245219708630914,1.3451421993836408,0.069871377010847,-0.1775596649480641,0.1509415307480082,0.0128557235907926,-0.0447731924154303,0.7643665757489931,0.6859143299584738,-0.3932005477209284,-1.2083847307821172,-0.2257048096935515,-0.3688255241598872,0.8133305579625822,0
叔母-侄女,0.029065362206624,-0.163395909706554,0.0504293052222178,1.0216225161237809,0.1455803958778,0.0977312535152808,-0.0491012926582427,-0.5710569650557336,0.3621466575136623,0.894798576691027,-0.2044613359715169,1.1486494668502465,-0.2942300281877332,0.6301237818312331,-0.2013876333503553,0.4298952889797554,0.3196446411796046,-0.0168366559751084,-0.84161055731487,0.3843178745844121,0.0256377027283552,0.2746941981476142,0.24999850104142,0.0352259623543932,0.6065005706331518,0.6941364767878121,0.4308214025019276,0.3429870366946774,-0.4010286638987267,-0.574615197087462,0.7455246484893207,-0.1939278586519539,0.7086124952156029,2
叔母-侄子,-1.809182004775368,-1.17314702483622,0.5083280371137516,0.3086134272611708,0.2810569571582096,0.1269816651846282,0.080846083301021,-1.2406419252448562,1.2546140436837936,0.5888632745840182,0.1543963170606823,-0.2344330584082208,1.4478323273892886,0.2650535326648589,0.9721978825617578,0.1956345072589678,0.7441926548404062,-0.5155170082010685,-0.0759441479233831,0.304249842491519,1.3094799156902543,0.4981372757513605,0.7781585884401946,-0.2515474027949997,-0.9585631170239768,1.3618259369112238,0.0207248780178302,-0.1714039032010165,0.9375792025048036,3.274375385594712,0.1009033266865295,1.6716472400993343,1.2920417019487738,1
叔父-侄女,1.0235270525411442,0.6030416837051199,-0.1415927436355221,0.7119316997491119,0.877153826792012,0.565737840224839,0.8234025173539568,0.7191189338452588,1.1802417615029497,-1.399716189111539,-0.8791137236720515,-0.4749691497575196,1.6750578520297696,0.7031378316645079,0.641186583201931,0.6306902447404303,0.6970206533225394,-0.9310839683893684,-0.5183291844606867,0.8166852478860348,-1.6326584890140978,-1.456989653281419,-1.183578879040968,1.0766660778969257,0.8223714241031005,-0.961733384318249,0.8737256489447527,0.3797292466872269,0.2330487465029455,-0.1572547724592744,0.358751855407646,-0.6311720224217872,-1.011755678484773,2
叔父-侄子,0.7824454306418666,-1.17314702483622,1.0991651105221822,0.8559739399233766,1.4190600719136504,-0.0485208048314561,0.8976581607592503,0.5884682099059177,-0.3815761642947805,-2.1033673839576594,-1.568120417493874,0.5473092384769999,-2.086786944795973,0.4597576655535918,-2.6388344740908978,0.6641560707005429,-1.3313754119457344,0.7311838723638315,-1.437128875730471,-0.1441311372286822,-2.167592744414889,1.3919095861663455,1.432071077600582,0.4729326775824142,1.254113131042998,2.109638132249445,0.3488020976051081,0.1960181967244791,-1.6926678332354663,-1.362962665829594,-0.2085149077788103,-1.5348099608794423,-1.879419626959745,0
同母异父兄-同母异父妹,-0.6339090980163895,-0.9784962074618264,-0.082509036294679,-1.3190638867080198,0.6603913287433566,-0.0192703931621087,-0.0676652035095661,0.4251548049817415,-1.348415832645756,1.3537015298515402,2.1352905617984224,-1.046242366712104,-0.5971973943750413,-1.6333117630002865,-0.3217553785721105,-0.0051604485017071,0.0601986328313371,0.9597457004673964,2.510306834910084,-2.065763907458116,-1.284951223003583,0.4702068910508922,0.24999850104142,-0.7949074630780602,0.255710433744485,0.9345046824322404,-0.3401600635281753,-0.649052633104161,-0.8472312860332369,-1.0383490022298925,1.0033731772104373,1.78824568377129,0.4243777534738017,1
同母异父兄-同母异父弟,-0.995531530865306,0.4327222185025257,-1.3232668904523834,-1.3478723347428727,0.4436288306947012,-0.7212802732264461,0.2664851918142549,-0.0974480907756224,-2.4268139242679982,-0.0536008598407003,2.0778733373132705,-0.1442320241522338,1.2206068027488075,-1.8766919291112023,-0.0208360155177225,-0.3398187081028322,-0.4822793846241314,-0.5362953562104834,1.8977737073968943,-0.8807570324832986,1.4967069050805313,0.6377891992537019,1.256017715134324,-1.730694233565553,0.1747588636932542,1.7624396129852709,-2.04616160538202,-2.44942092273909,1.1019696422385703,1.3730667845107465,0.9260186185941024,2.05059218203319,0.7534916649643083,1
同母异父姐-同母异父妹,-0.5435034898041604,-0.2485556423078511,-0.2302183046467867,-1.2326385426034612,-0.7214695963168214,-1.3940397416214358,-1.0329885677783823,-1.5672687350932086,-2.5383723475392643,0.1605538516342058,2.307542235253878,-0.7155052411068182,0.0339846185151839,-2.0227200287777523,-0.682858614237376,-1.0426010532651948,-0.458693383865198,0.4195086522226065,0.8428555433464012,-1.777518991923701,-0.5627899782125152,0.0791815052443363,-1.057826477279355,-1.187334173282493,-0.877611546972746,-0.053675718550409,-0.8978913368265478,-1.6043500929104495,-0.4479973609655173,-0.2963749140020036,0.358751855407646,1.8756945165252568,-0.5928834274968553,1
同母异父姐-同母异父弟,0.3002821868433113,0.4327222185025257,-0.3631566461636836,-1.290255438673167,-0.2066586634512649,0.1854824885233229,0.1736656375576379,-0.2280988147149634,-1.850428737366455,0.1299603214235049,0.4558367456077297,-1.2567114466427405,-0.7991756384999134,-0.976185314500813,-0.1111118244340389,-0.8418060975045198,-0.8006903948697325,0.6065137843073415,0.4345001250042748,0.0800593526314183,-0.1348425738918821,0.6936499686546385,-0.1649844247719028,-1.021307488196002,0.0668234369582798,-0.2406287673849643,-0.2089291756932642,-0.8327636830669087,0.056916132502481,0.607906006025736,0.1782578853028644,0.1558674723639126,-0.0543333905123898,1
同父异母兄-同父异母妹,-0.9453061929696228,-0.783845390087433,-1.0081537846345536,-1.285454030667358,-0.9653274066215588,-1.3160386438365097,-1.3052592602644588,-1.3495175285276402,-2.687116911900953,-0.3493383185441423,2.393668071981606,-2.058498417807069,0.185468301608838,-1.974043995555569,1.3132398273567312,-1.7007622971474077,-0.6395193896836876,-0.5986304002387285,2.55567965917032,-0.8487298196461414,1.3094799156902543,-0.4142552911306034,-0.0266567828341285,-1.0162763765267142,-0.2389936054574808,0.346937957523638,-1.7290202931143182,-1.3716494296243027,0.1547675847249614,-0.8992288606871633,-0.689832161391561,0.9720565780676012,1.2521491066165913,1
同父异母兄-同父异母弟,-0.0010698405307856,-0.5405318683694412,0.0061165247165855,-1.1174047504640494,0.0913897713656362,0.039230430176586,1.120425090975131,-0.2934241766846339,0.808380350598728,-0.39012969215841,-0.7642792747017478,-1.046242366712104,1.0943704001707624,0.5571097319979582,1.092565627783513,0.0952370293786303,0.3668166426974715,1.3545343126462814,-0.4502699480703322,-0.3362944142516256,0.1861179793485926,-0.3956350346636244,-0.2530111060050319,-0.3119207428264509,-0.1760312731954125,0.1599849086890827,-0.3401600635281753,-0.0611772732233678,1.829984446773824,1.2339466429680173,-0.0538057905461403,-0.3688255241598872,-0.2637695160063486,2
同父异母姐-同父异母妹,0.0993808352605798,1.0815582764171705,0.40985519154568,-1.1702202385279463,-0.4956753275161389,-0.8480320571269512,-0.438943420536034,-0.6962639088309351,-0.7286468144720536,-0.3493383185441423,1.0539328339947285,-0.8357732867814676,0.2022998219525775,-3.0449167264436,0.7114011012479547,-0.4290609106631324,-0.7653113937313324,1.2021597605772378,0.468529743199452,-1.3398137498158855,0.1504556956552066,0.4608967628174029,-0.2110936387511608,-0.3521696361807515,0.2107373392715792,0.4181581666034686,-0.3073523415694476,-1.1022065563456054,1.1724226878387565,-0.0026768374117976,-0.9133008862831954,1.6910803140446604,0.7534916649643083,1
堂伯-堂侄,0.0592005649440337,-0.637857277056638,0.6264954517954378,0.222188083156612,0.0642944591095543,-0.0485208048314561,-0.2904321337254468,-0.5220629435784807,0.2134020931519737,0.7112373954268217,-0.7642792747017478,0.3067731471277011,0.9933812781083264,-0.9031712646675384,-0.5925828053210597,-0.0720921004219322,1.027224663947607,0.2740602161567015,-0.756536511826927,0.0480321397942611,0.0791311282684343,0.3305549675485508,-0.0769577435387737,-0.5534141029522556,1.0922099909405365,-0.8816106491034396,-0.5698141172392699,0.7104091366201731,-0.9881373772336084,-0.4354950555447328,1.390145970292112,-0.7186208551757538,0.3346194139763908,2
堂兄妹,1.867312729188616,0.2624027532999315,1.5127510619080835,-0.9013413902026524,0.172675708133882,1.1507460736117867,0.3407408352195485,1.0784084246784464,0.5108912218753509,-1.4914967797436418,-0.0752725808799252,-0.3547011040828702,1.5993160104829427,0.8491659313310576,0.2499914112312266,1.199609286062343,1.475358678367342,1.6454311847780914,-0.756536511826927,1.0408757377461355,-1.1512176591533856,-0.3118438805622196,-1.7117389664397429,0.3823726675352374,0.0128557235907926,-1.25551674677255,1.0705719806971197,1.0778312365456688,0.538345277437084,-0.0645080114307883,2.13790670358335,-0.8060696879297204,-0.892077892488225,2
堂兄弟,0.5112286060051793,-0.3215496988232487,0.5969535981250162,-1.261446990638314,-0.4505164737560022,-0.2825240981862352,0.5263799437327825,-0.4567375816088102,-0.7162514341085797,-0.114787920262102,0.6711513374270492,0.3669071699650258,-0.5719501138594323,-0.2703828327791564,0.189807538620349,0.0617712034185178,-0.1992473755169304,0.8766323084297365,0.0601743248573256,-1.0408930966690848,-1.2047110846934648,1.028814585060258,0.92906147055413,-0.5836007729679811,-0.2569828432466433,-0.053675718550409,-0.9306990587852756,-0.2448883231861156,-1.3169182567011424,0.3992257937116422,1.7253490576295634,0.768009301641679,0.3046999674772538,1
堂姐夫-堂内弟,-0.7243147062286186,-0.8081767422592322,-0.8801390853960606,-0.4548104456624319,-1.0195180311337226,-0.3117745098555826,-1.0329885677783823,-0.7833643914571626,-0.8649959984702682,0.894798576691027,-0.3336500910631086,0.3368401585463634,-1.1526375657184396,0.0216733665539428,-0.5624908690156208,0.2291003332190803,0.3668166426974715,-0.3077335281069184,-1.2669807847545849,-0.4003488399259401,-1.445431499623821,0.1909030440462094,0.0236441778705166,-0.5534141029522556,0.7684037107356133,-0.8549030706985031,-0.3729677854869031,0.1960181967244791,-0.1427008300313787,-1.362962665829594,-0.8789210824537131,-1.0101169643556425,-0.6527223204951292,0
堂姐妹,0.4057553964242453,-0.7351826857438346,0.4049315492672762,-0.6708738059238288,-0.0440867899147733,0.3024841352007125,1.2503724669343947,-0.375080879146722,0.7154149978726726,0.6347535699000695,-0.3336500910631086,-0.2193995526988897,-0.5088319125704097,1.0925460974419736,0.4756809335220176,0.4633611149398678,0.508332647251072,1.593485314754554,-1.0457882664859333,0.8326988543046134,-0.6029100473675745,0.0372859281936338,-0.7937464335799678,0.3219993275037863,-0.0680958464604381,-0.7747803354836936,0.9557449538415722,0.8941201865829209,-0.1544430042980764,-0.9456022412014063,0.6423852370008741,-1.257888657158548,-0.8322389994899511,2
堂姐弟,0.7523102279044569,-0.1512302336206544,0.0061165247165855,-1.0309794063594906,0.497819455206865,0.2147329001926703,0.1922295484089613,0.621130890890753,0.287774375332818,-0.2677555713156065,0.5850255006993215,0.2466391242903764,1.0943704001707624,-1.0005233311119046,0.7615543284236862,0.2625661591791928,0.90929466015294,1.0428590925050565,1.1831517252981731,-0.3042672014144684,0.9885193624497796,1.336048816765409,0.124246099279807,0.1106926373937072,0.2826942904282286,0.5338910063581932,0.1519557658527414,0.0123071467617313,1.05500094517178,0.4919725547401283,1.312791411675777,1.7007968510173233,1.082605576454815,2
堂祖母-堂侄孙,0.5413638087425889,-1.17314702483622,0.803746573817967,1.2881006604461704,0.7145819532555204,0.1269816651846282,0.0065904398957274,0.3924921239969063,-0.009714753390559,0.6806438652161209,-0.3910673155482606,0.2165721128717141,-0.9001647605623494,0.2650535326648589,-0.6226747416264985,-0.2059554042623822,0.2960586404206712,-0.6609654442669735,1.2171813434933505,-0.7526481811346697,1.7909207455509666,0.1909030440462094,-0.5296663898805805,0.3521859975195118,-0.6077729801353101,-1.0685636979379949,-0.241736897651992,-0.3918571631563139,0.6792513686374557,1.3730667845107465,-0.6210725537325966,0.7388596907236902,-0.2338500695072116,2
堂祖父-堂侄孙,1.5056902963396994,-0.3945437553386462,0.6855791591362809,0.3086134272611708,1.7983944434987973,1.8820063653454715,1.640214594812186,1.3723725535419635,-0.2328315999330918,3.0363456914400886,-0.649444825731444,1.3891855581995451,-1.2788739682964847,0.6544617984423247,2.1758753347793096,1.333472589902793,1.5932886821620091,1.3129776166274514,0.5365889795898064,0.7526308222117203,2.593322128652153,1.7270742025719648,1.884779723942389,1.1974127579598282,1.254113131042998,-0.9884409627231854,0.7424947611098416,1.4452533364711644,1.923921840907405,0.21373227165467,-1.549327257128616,0.2141666941998903,3.087208491896992,2
外曾祖母-外曾孙,0.7703913495469026,0.1018158289660569,1.240966008140206,0.8963057671721708,1.0397257003285034,1.7065038953293872,0.957062675483485,1.5291534222691734,1.0017482842689227,0.30740279664557,-0.9939481726423554,0.5833896521793943,0.084479179546402,0.9075771711976768,0.2138810876647,-0.125637421958112,0.5460702484653653,-0.0002139775675765,-0.5523588026558638,1.0216594100438412,-1.108422918721322,0.2188334287466777,-0.1071383199615609,1.9460421743498229,0.8439585094500957,-1.0845882449809567,0.6637562284088947,1.0925281205426889,1.15363520901204,-0.7693833952472828,-0.6107586125837521,-0.4387845903630605,-0.9459328961866716,2
外曾祖父-外曾孙,-0.4430528140127948,1.8114988415711453,0.2522986386367649,0.9423992840279354,-0.0802138729228824,0.5754879774479551,-0.7112141130221102,0.5449179685928038,-1.81944028645777,-0.9612089227581596,-0.5920276012462922,-0.2745224069664372,-0.0838360238909915,0.5246590431831699,-1.3348505675218834,0.4187400136597175,0.3196446411796046,-1.2219808405211785,-0.6431044511763364,-0.1868340876782255,-0.8124259640662178,-1.2521668321446515,-0.1607926780465156,-1.4992630967783236,-0.4548644589274295,-0.9172207536433548,-0.0667623805387768,-0.9552377163754072,0.5461733936148824,-0.2500015334877605,0.0493336209423062,-0.8546523727930353,-0.5230713856655357,0
外祖母-外孙女,0.8125806333792763,-1.1001529683208222,1.5127510619080835,1.172866868306759,1.7171085067305516,1.2969981319585238,0.78627469565131,1.241721829602623,1.0314971971412608,-1.7362450214292489,-0.9078223359146276,-1.7377836293413376,0.9933812781083264,0.8491659313310576,0.8819220736454414,1.5008017197033554,1.664046684438809,1.2506425725992063,-0.7905661300221042,0.8487124607231921,-0.3220695632821591,0.1629726593457411,-0.6302683112898709,1.4087194480699072,-1.3633209672801307,-1.1219788547478675,1.6611109759542195,1.224800076515867,0.1156270038359692,-1.131095763258379,1.312791411675777,-0.8060696879297204,-1.011755678484773,2
外祖母-外孙子,0.029065362206624,1.2599881923436975,1.0400814031813392,1.2881006604461704,1.3377741351454049,1.2677477202891765,-0.2533043120228,1.143733786648117,0.4365189396945066,-0.7572520546868207,-0.9365309481572036,0.3969741813836881,0.9681339975927176,0.946517997775424,-0.2013876333503553,1.199609286062343,1.5932886821620091,-0.9518623163987834,0.0261447066621484,1.136957376257607,-1.258204510233544,-2.1273188860926577,0.0487946582228392,1.348346108038456,0.8493552807868441,-1.1219788547478675,0.7424947611098416,1.1513156565307678,0.3504704891699219,-0.8064820996586772,-0.1053754962903636,-0.9809673534376536,0.7534916649643083,2
外祖父-外孙女,-0.4832330843293409,-0.3945437553386462,0.035658378387007,0.5390810115399943,0.2991204986622644,0.0099800185072386,-0.5131990639413276,0.1529657967747808,1.874383061857496,-0.165777137279937,-0.6303057509030602,0.1263710786157271,-0.4709609917969962,-0.351509554816128,-0.1311731153043316,0.7087771719806932,0.0366126320724037,-0.0999500480127684,-0.1213169721836194,0.1334380406933468,-0.4379719852856637,0.945023430958853,-0.294928573258903,0.1308170840708573,0.7324252351572883,-0.3652641332746678,0.7862383903881456,-0.2693831298478156,-0.4558254771433156,0.2755634456736608,0.8056893051909144,-0.6020224115037983,0.1750490326476604,0
外祖父-外孙子,0.2400117813684919,-0.929833503118228,-0.7619716707143743,1.0144204041150675,-0.5859930350364119,0.945993191926355,-1.4413946065074974,1.7316620443751516,1.6264754545880151,-0.2983491015263074,-1.338451519553267,-0.1141650127335715,0.4379411067649281,0.6057857652201415,-0.1412037607394777,1.2330751120224557,-1.7559234256065357,-0.0583933519939384,-1.1648919301690537,0.6245219708630914,0.159371266578553,-2.57420504130015,-2.1392971324292267,-1.5495742134711996,1.4430001278292033,-1.5493001092268512,1.300226034408214,1.3350267064935155,-0.9176843316334228,-1.0847223827441357,-0.4405785836278151,-1.389061906289498,0.5440555394703496,0
夫妻,1.2405005122504935,1.551964418405288,1.3827669057582288,-1.131808974481476,1.5057650711331123,1.0746950032714837,1.4322987932773643,-0.0255901926089847,0.4067700268221684,0.6133380987525788,0.5218665537656543,-1.9302125024207764,0.4278421945586844,0.3429351858203518,1.068492078739162,0.4633611149398678,0.659283052108246,1.6454311847780914,0.0737861721353965,0.2273845316823415,0.6782574943173207,1.470114663327657,-0.0769577435387737,1.0766660778969257,0.95189393618507,1.0627010587759351,0.427540630306055,0.4458652246738166,1.6327159190933036,0.5476206113572202,-0.0950615551415188,0.6922203132549082,0.3226516353767358,2
妹夫-妻姐,-3.496753358070311,-0.3458810509950478,-3.095778110677676,-1.045383630376917,-2.1575211458891634,-3.3245669117983634,1.4174476645963054,-3.1350774223653004,-2.0177663722733548,2.485662147647473,-0.4771931522759884,-3.5418043144610776,-1.7838195786086648,-3.239620859332333,0.0694397933985938,-4.1549228675556575,-2.3691594453388043,1.9778847529287316,-0.756536511826927,-3.795233400664607,-0.4023097015922778,-2.0714581166917214,2.337488370284196,-2.666481004053046,1.038242277573049,2.75062001396792,0.6112638732749304,-2.596389762709288,-1.645699136168676,3.459868907651684,0.5134609726403159,1.3218519090834675,-0.6228028739959923,1
姐夫-妹夫,-1.6082806531926364,-0.8000662915352991,-1.9141039638608144,-1.525524430957799,-2.482664892962146,-0.3995257448636247,0.2046054889765106,-1.785019941658777,-0.9269729002876388,1.0171726975338309,0.0778400177471465,-0.775639263944143,-0.9254120410779584,0.1677014662204925,0.490726901674737,-0.9645141260249324,-0.3250393795645752,0.911262888445428,-0.9380278088678722,-0.8914327700956842,-0.3309851342055055,1.3919095861663455,1.230867234782001,-2.0224987103842333,-0.6707353123973784,0.6318187938429605,-0.6135577465175734,0.2450078100478789,-0.8628875183888337,-0.961060034706154,0.2899922477486815,0.0004028808013051,0.2548342233120254,1
姐夫-妻弟,0.9933918498037344,-0.5405318683694412,-1.8254784028495497,-1.2182343185860347,-1.6698055252796888,-0.194772863178193,0.1922295484089613,-0.3587495386543044,0.4737050807849287,-0.4513167525798118,-1.0513653971275072,1.088515444012922,1.0943704001707624,0.6057857652201415,-1.2546054040407133,0.5302927668600929,-0.7417253929723989,0.0454983880531365,-0.3481810934848006,-0.784675393971827,-0.7767636803728317,-0.7307996510692438,1.230867234782001,-0.52322743293653,0.7414198540518697,1.4686562505309697,0.6112638732749304,0.1592759867319295,0.7731887627710368,0.3992257937116422,-0.2342997606509219,-0.1939278586519539,-0.5928834274968553,0
