"","夫-妻","父-子","父-女","母-子","母-女","兄-弟","兄-妹","姐-弟","姐-妹","祖父-孙子","祖父-孙女","祖母-孙子","祖母-孙女","外祖父-外孙子","外祖父-外孙女","外祖母-外孙子","外祖母-外孙女","曾祖父-曾孙子","曾祖父-曾孙女","曾祖母-曾孙子","曾祖母-曾孙女","高祖父-玄孙","高祖母-玄孙","外曾祖父-外曾孙","外曾祖母-外曾孙","祖先-后代","伯父-侄子","伯父-侄女","伯母-侄子","伯母-侄女","叔父-侄子","叔父-侄女","叔母-侄子","叔母-侄女","姑父-侄子","姑父-侄女","姑母-侄子","姑母-侄女","舅父-外甥","舅父-外甥女","舅母-外甥","舅母-外甥女","姨父-外甥","姨父-外甥女","姨母-外甥","姨母-外甥女","堂兄-堂弟","堂兄-堂妹","堂姐-堂弟","堂姐-堂妹","表兄-表弟","表兄-表妹","表姐-表弟","表姐-表妹","姑表兄-姑表弟","姑表兄-姑表妹","姑表姐-姑表弟","姑表姐-姑表妹","舅表兄-舅表弟","舅表兄-舅表妹","舅表姐-舅表弟","舅表姐-舅表妹","姨表兄-姨表弟","姨表兄-姨表妹","姨表姐-姨表弟","姨表姐-姨表妹","岳父-女婿","岳母-女婿","公公-儿媳","婆婆-儿媳","舅父-甥媳","舅父-甥女婿","伯父-侄媳","伯父-侄女婿","姐夫-妻弟","妹夫-妻兄","妹夫-妻姐","叔-嫂","姑-嫂","弟媳-伯","兄妻-弟妻","姐夫-妹夫","亲家-亲家","从祖父-从孙子","从祖父-从孙女","从祖母-从孙子","从祖母-从孙女","从祖姑-从侄孙","再从兄-再从弟","三从兄-三从弟","堂伯-堂侄","表叔-表侄","族伯叔-族侄","族兄-族弟","族姐-族妹","堂祖父-堂侄孙","堂祖母-堂侄孙","堂姐夫-堂内弟","表嫂-表小叔","姻伯叔-姻侄","舅公-甥孙","姨婆-姨甥孙","继祖父-继孙子","继祖父-继孙女","继祖母-继孙子","继祖母-继孙女","继外祖父-继外孙子","继外祖父-继外孙女","继外祖母-继外孙子","继外祖母-继外孙女","继父-继子","继父-继女","继母-继子","继母-继女","继兄-继弟","继兄-继妹","继姐-继弟","继姐-继妹","养父-养子","养父-养女","养母-养子","养母-养女","义父-义子","义父-义女","义母-义子","义母-义女","干爹-干儿子","干爹-干女儿","干妈-干儿子","干妈-干女儿","同父异母兄-同父异母弟","同父异母姐-同父异母妹","同父异母兄-同父异母妹","同父异母姐-同父异母弟","同母异父兄-同母异父弟","同母异父姐-同母异父妹","同母异父兄-同母异父妹","同母异父姐-同母异父弟","异父异母兄-异父异母弟","异父异母姐-异父异母妹","异父异母兄-异父异母妹","异父异母姐-异父异母弟"
"夫-妻",1,0.390224955394485,0.369271500455605,0.401089209055761,0.273466172172995,0.361927724673131,0.146825758638529,0.270189414818556,0.172678422429724,0.0778871224902216,0.201267336009766,0.0070091297198923,0.0973264280926656,0.0892775960848583,0.0539732490995389,0.0550324214193229,0.032462434374709,-0.035171920546546,-0.099887005910342,-0.0321660714977594,-0.0925258945383215,-0.0741094200875019,-0.0841734118680295,-0.15933998633635,-0.0176709135881413,0.102377987092873,-0.113351539008678,-0.0179094627086595,-0.250593090325096,-0.0764668670126863,0.0227881656243984,0.0674007051587742,-0.0315864241956388,-0.14158368990659,-0.393018621428238,0.0374940293171735,-0.053077412507073,-0.000276284804979383,-0.106327904746266,0.120822975209113,-0.128529474904596,-0.189281152622581,-0.230746044983961,-0.101171039437894,-0.146062924171665,-0.163532274119287,-0.0287820750328115,-0.075146720599173,-0.230349823070667,-0.1391626398307,-0.0265737248164508,-0.170527645668189,-0.0221643855509795,0.069967366672974,-0.31192569527954,-0.17408226617263,-0.0299030706485199,-0.022226296055129,-0.105366841205365,-0.377520082462475,-0.272887184820999,-0.200926308067769,-0.360841590361455,-0.211222472268404,-0.328163769648227,-0.139611849446925,0.371204080038326,0.266250182397191,0.262808261895814,0.434389119453611,-0.145246483663028,-0.180135294828856,-0.0679498279621639,-0.0572080196022546,0.208235616582652,0.0563016938135463,0.0607977791815557,0.272013482843005,0.441316477750433,0.187428909009958,0.155970923024597,0.067231537643293,0.271812716328254,-0.104426645009486,-0.174825848384972,-0.287670093511398,-0.166341983178523,-0.403697798121297,-0.176533954787909,-0.205613801047623,-0.0718406164401249,-0.36209584484194,-0.166269965205682,-0.131668764735708,0.0283984399121064,-0.203340596634132,-0.261854229184697,-0.125542509962187,-0.10206085374689,-0.0576944313096139,-0.277907041713243,-0.392259520964426,-0.208760040396895,-0.0554029750160261,-0.0694667220971848,-0.144518368805105,-0.239393456505976,-0.200257705610414,-0.0518219186358716,-0.141880592365454,0.213782302766969,0.126446256041437,0.12928479570995,0.0927117255159023,0.103862573894907,0.230315195724828,0.172050596706179,0.130947199040072,0.320331936954456,0.332553096498198,0.195731287274017,0.307393921807568,0.138572219851954,0.0317593165540106,0.166819377056112,0.123430105780194,0.0282753323254224,0.060965308004245,0.0748372518997289,0.0982718854737213,0.11854723373281,0.108267375729053,-0.154902101643717,0.163709677222328,-0.136174224307057,-0.0587464245179815,-0.242101796405005,-0.067204263209424,-0.138001191553949,0.0276977583634834,-0.219735746312428,-0.0593172078477934
"父-子",0.390224955394485,1,0.452490243433768,0.540831008663064,0.4887246208959,0.202112586819706,0.0993654810019098,0.191192433702277,-0.00286982614615139,0.147381011397643,0.199158632694042,0.0902239113878363,0.308004935893314,0.231018229493804,0.178195623757186,-0.0418945772328134,0.234156306563291,0.0526568070522934,0.0250400432738954,0.0973574086556695,0.0201749373095705,0.06587491286845,0.115393903435702,-0.149070435099486,0.14431328935169,0.0926418462174431,0.134793688925772,0.218312451297978,-0.137246942940097,0.0963278408269774,0.107024122603938,0.0929205174917133,-0.14485122526149,-0.133224006681183,-0.289564467349034,0.0933968687498167,-0.0369846836487765,0.108856351549672,0.34761933023792,0.305695010542886,-0.114261010470755,-0.00674398008567246,-0.00185834703336269,0.230903993895497,-0.103752188085365,-0.0459912958121399,-0.0843502496575187,-0.177812651670612,-0.143327708459513,-0.0267527871631855,-0.141028148370574,-0.255997741466153,0.039658554507422,-0.176948541635334,-0.244553451573483,-0.352589353702012,-0.178430526667584,-0.125755002000694,-0.106357505588085,-0.232422279995363,-0.343216911042978,-0.341500890276912,-0.340343316795259,-0.346275804150192,-0.311229157604868,-0.252437750052121,0.263662731394039,0.210136020098445,0.201937251378829,0.337118946552003,-0.0994126199096046,-0.0284446865563758,-0.132051889144084,0.0659623466635358,-0.00730428436750553,0.0713611964866601,-0.0494381854239445,0.0113308986067988,0.108419623373306,0.0828194937762025,-0.144901741934083,-0.204814036903146,-0.0371356623771333,-0.0903675143753429,-0.0819632741361282,-0.147983079103282,-0.140661407486393,-0.274561084782351,-0.322939736532707,-0.157002828628659,-0.188983139778801,-0.287313324218379,-0.132574178727836,-0.130707975474201,-0.150807595569669,-0.191595934776095,-0.139304668230226,-0.237419752242491,-0.254254987234151,-0.1415177262643,-0.207679270754758,-0.339130480707981,-0.130211234887923,0.117463578328178,-0.0417260519593862,-0.237754557445204,-0.0877564121562633,-0.0683528228511522,0.00146891450339615,-0.186654743633216,0.0883246479966087,0.246035996339822,0.034419822940413,0.0356007755492642,-0.111923396565623,-0.155655182249665,0.0065534434678657,0.115370347659485,0.187290937670846,0.297633138905799,0.0949160823527736,0.317104433909236,0.0883227400400073,0.201250433290483,0.172300530068142,0.0423995446689421,0.249880524824074,0.0853269655681184,0.0457693410855104,-0.0226531444174554,-0.0337700316643259,-0.0718905774356252,-0.0485834776759975,0.12552948629644,-0.165806336128314,-0.22039127738323,-0.303812575557059,-0.266373507964384,-0.175709890332091,-0.00335924533164963,-0.357800403165332,-0.201920946769055
"父-女",0.369271500455605,0.452490243433768,1,0.474509385895459,0.362936968604539,0.0716362181164121,0.0770951424915194,0.173858327586898,0.0433319049889103,-0.0502206678716492,0.214565870575158,0.0336601500380409,0.242196936432278,-0.0107894574866203,0.186060385285848,0.021969787482595,0.150206210648061,-0.0403720180925458,-0.0329485689439422,0.12124728306268,-0.0707924162202059,-0.0655180329808256,-0.0394919725144684,-0.127285120865386,0.0104817426590986,-0.0400241274158507,-0.0804994440372223,0.122421389505924,-0.220244100933081,0.0494834209456479,-0.146624450201928,0.0767878381894133,-0.105377855157232,-0.0553553173789951,-0.294083358921596,0.0168327716592509,0.0251480249636909,0.106534593751222,0.0109342902893053,0.316551719758448,-0.0152196492543773,0.179421142807472,0.00861996228615531,0.230489435737171,0.055761170513065,-0.191183744312412,-0.289119449155928,-0.0688808060322457,-0.0552517338624102,-0.153523685532476,-0.253340762431812,-0.173676647669639,0.0284645939667588,0.0195424409174044,-0.29632982198621,-0.368955656871385,-0.0961140633961418,-0.0355263919229703,-0.0440169748741703,-0.0583454577879774,-0.339345719400442,-0.192018389884601,-0.173971403867041,-0.102786735178517,-0.152086006176523,-0.229630012908195,0.247648198152783,0.202322514040243,0.142064806257843,0.263052292233334,-0.145737365773696,0.0271783457747562,-0.157790663388123,0.073016727955445,0.0737131093666951,0.0395085274729857,-0.0140557801635817,0.119362189055283,0.077902701143381,0.00681585582711958,-0.144548126532276,-0.0671030893759916,-0.0608051778926098,-0.28001809499287,-0.174912360848159,-0.261573945072993,-0.185478204210608,-0.319572684553381,-0.251977078827492,-0.218361683584522,-0.234440214828492,-0.318451201892769,-0.331000167655716,-0.230538685447457,-0.144481336322676,-0.283294082237057,-0.257281919337937,-0.202668280363872,-0.229538527736099,-0.178036912317476,-0.222852216093951,-0.345749938693977,-0.0882147401312348,0.10193630898867,0.0257697810987812,-0.241386260383242,-0.202328035530978,-0.087199245522141,0.0283552916447598,-0.143354715382976,0.282653439676394,0.390308711391301,0.228714858889585,0.201830096203277,0.0183401523525996,0.0153759270684167,0.0632407468786387,0.0365477181461194,0.199484101274933,0.392250908935292,0.0213897253153872,0.345865451655118,-0.000464931394054569,0.155871990619433,0.184098534782319,0.103362521700698,0.136246543452989,0.190739352756327,0.0824922654151213,0.167524601975143,-0.00775154866693934,0.0335905637954117,0.00737466207421558,0.231677416736409,-0.0787336443745309,-0.154281295954071,-0.172718491714353,-0.121903334407844,-0.11530391850286,-0.00712909549253229,-0.103182174683971,0.00866136357023715
"母-子",0.401089209055761,0.540831008663064,0.474509385895459,1,0.427220155290946,-0.00218710597275808,-0.0594589400327682,0.250416424353897,0.113121219486611,-0.0286952671101224,0.115998187472445,0.124832842256171,0.278537899331043,0.00457226655826279,0.104849323120277,0.126358148117543,0.239367608873218,-0.0532642577200078,-0.0516502370942683,0.129816868231153,-0.0552867548226308,-0.129816268708859,0.00162295156936601,-0.108389181511163,0.226090016922201,-0.0123932875890889,0.0622651512134457,0.0302676076445091,-0.0176036003895579,0.160510638389319,-0.0870745010524765,-0.0945868811057629,0.0422151886269854,-0.0853537827858005,-0.222627863582109,-0.00360910389852481,0.0802613967744903,0.214650739574038,0.135407347077593,0.267286211282451,-0.132194359694037,0.193784685897671,-0.046760951887637,0.201774791640965,0.061350801327533,-0.0502300116317428,-0.333570752651866,-0.109831638857578,-0.0844487680587653,0.0595698207666439,-0.144263141849932,-0.320207288824983,-0.00923766702552871,-0.0555585410601749,-0.394483815646269,-0.351786345826765,-0.0999898864134044,-0.0258267278335883,-0.172049868775877,-0.204212763214517,-0.377950393664649,-0.181837536818593,-0.143706931498174,-0.171476552900632,-0.166620307002986,-0.130932692692782,0.147566343723813,0.118140275452348,0.23060060598195,0.289809878454309,-0.161525659922846,-0.0632130065406613,-0.20940659714111,0.00336881737981102,0.0682774061732036,0.0138344354966401,-0.117536852983256,-0.00186977719651606,0.14710405739296,-0.0154662266600799,-0.0639544787030684,-0.153185114367595,0.0219919574588149,-0.226921698395414,-0.164779599992029,-0.284349286795628,-0.177442992596965,-0.352489285255933,-0.399528503720874,-0.297244642475492,-0.292743308478377,-0.330246351983755,-0.309040232952642,-0.238628186414577,-0.224963070007393,-0.337226011412165,-0.289367147404374,-0.24042907056114,-0.20383587342115,-0.209004518373136,-0.322312733634515,-0.229230852407743,-0.0360404871685916,0.229932615498798,0.188224926917345,-0.0606502829871059,-0.0752285658085835,0.000808795928755567,0.25005689968229,-0.0553484647426157,0.150122923595807,0.301096597991109,0.177557651962403,0.116642286820161,0.118100277592245,0.0505105178650778,0.182132551503698,0.187058251926569,0.18174684106302,0.273239563168652,0.0716887266464922,0.285123054514427,0.0178651722942023,-0.0169952429161382,0.0863827346022431,0.176557520962671,0.186265376047627,0.0374110894930802,0.148670059610648,0.0622176180504629,0.0237347424278762,0.0131423573731387,-0.0325710799698783,0.08986724529483,0.0139210877886139,-0.0855018881258623,-0.223252476962101,-0.182269068872333,-0.147494696788803,0.0382003943487213,-0.275646484485717,-0.148587364140044
"母-女",0.273466172172995,0.4887246208959,0.362936968604539,0.427220155290946,1,0.0856051455408025,0.122741637834212,0.200368616925474,0.134156622490071,0.0134390188214184,0.0548028025721477,0.0157923033177457,0.390559926695393,0.167230966349039,0.128219725930806,-0.145305403094381,0.35752542270517,-0.0861753557002515,-0.0759542824887867,0.0348817338449883,-0.0821953420279168,-0.0949118248746975,0.0526453617256141,-0.190934925053154,0.204609053155539,-0.0126196600876991,-0.0215934499245463,0.229632018999371,-0.0747760539247692,0.374079940056417,-0.0860750696020372,0.111275813962499,-0.106877958084001,0.290379856284594,-0.18643301722368,-0.164631888057019,-0.235146579839818,0.278671412661169,0.0761707703555837,0.172721369997739,-0.180274173168137,0.104035200674396,0.0223860224834154,0.354539497058061,-0.0272923976354642,-0.00628331195086182,-0.061376312421674,-0.0679358266366885,0.0489941996538159,0.198558666794822,-0.290739405082605,-0.243607733877603,0.0850597624455624,0.0219200874345344,-0.396235504176466,-0.405152980340903,-0.196018996998907,0.109411998079477,-0.202857939836562,-0.00956425961560539,-0.186191949207638,-0.163424072777472,-0.188943737932233,-0.139919667579887,-0.149662960629862,-0.178960761585398,0.062004879034577,0.209480850085368,0.129611197502904,0.398693811982498,-0.301219872788035,-0.193158002509782,-0.355012134257655,-0.130598788188691,-0.0290593683369827,-0.0885987360764294,-0.0967622517311443,-0.189392632308042,0.0857329326521688,0.0343709596539531,-0.0963082888126591,-0.255401659962631,-0.226239434203009,-0.293847570590013,-0.149965824721984,-0.255759821803741,-0.0788857718010575,-0.321837607276167,-0.25961856809227,-0.132750496053948,-0.319743120032487,-0.344294064050668,-0.162570558248721,-0.0602404835869129,0.0162274085503797,-0.344051838694999,-0.363597062296031,-0.279919638509005,-0.271786876864568,-0.21803513507895,-0.357501624285638,-0.203454385708318,-0.150234155577399,0.169989502099551,-0.0179496719488127,-0.301074612482019,-0.071451869887381,-0.0293370204524866,0.0991600163417587,0.0360951747805901,0.135727600279305,0.421617844448473,0.110629198677154,0.165087294350166,0.0695977415379708,-0.115372938325044,0.0507153740141167,0.439322668734342,-0.0247544710840324,0.153073826233812,-0.0942940642535253,0.320352569287395,-0.0394593682094327,0.178029333910129,0.158934016534577,0.112253373950709,0.30902091082374,0.089063630070262,0.0302055325939162,0.188758761446753,0.0450261792264599,0.0312999666031562,0.0254560026308921,0.158842486582303,-0.0868528451289053,-0.0292243334781712,-0.248770366836644,-0.204251947177928,-0.115081385155416,0.120725355515372,-0.260319711427627,-0.152327846925174
"兄-弟",0.361927724673131,0.202112586819706,0.0716362181164121,-0.00218710597275808,0.0856051455408025,1,0.461769331170504,0.393826766492255,0.361326192101771,0.262399499215221,0.0878272699411853,-0.0400054647475972,-0.0878268916541043,0.0540912015965275,-0.139604939364825,-0.15450573606486,-0.162261794606186,0.0515793765805349,-0.167391127918266,-0.16756920458595,-0.116743136344699,0.0217669401009935,-0.150040903091371,-0.0069681503616656,-0.162059451346338,0.302373121231166,0.108303122107073,0.148401183389538,-0.0551650751486901,0.0195223628916845,0.263757065451214,0.255399310178962,-0.0179723361754622,0.0252412294207471,-0.205681717788488,-0.109447992323843,-0.126461999938868,-0.211014995158811,0.0356926948706099,-0.0821405345110131,-0.238357674640145,-0.346377871675163,-0.264737616253275,-0.245191375395628,-0.259211202953416,-0.255946725181767,0.174676925879939,-0.00327701448601135,-0.211915496040857,-0.0365131645347801,0.194253557264275,0.058161983262888,0.0336781013702021,0.1376578276889,-0.0676229238153186,-0.00671290832824743,0.042985809714158,0.0883717886364533,0.112521758328875,-0.137128913996974,-0.0775903689421064,-0.101861232030502,-0.191268392151733,-0.140724433517926,-0.191799330083155,-0.0495787323062592,0.310607431213909,0.17368221872946,0.0885300094548564,0.244582213922114,-0.26865918053883,-0.169805365252459,-0.239040432480886,-0.190307871460496,-0.115178613731441,-0.0494540316507614,-0.0496585776684929,0.033695733194293,0.062082969425022,0.041746801868231,0.150452571870136,0.126011876931964,0.167976217057402,0.0992118560819895,-0.0846886351977027,-0.164305555494298,-0.00233097698117052,-0.150555061837031,0.1666802739671,0.182915733090205,-0.0497055029506244,-0.147544047493284,-0.0566451218979689,0.0337115538541935,0.0383206274157065,-0.167358196872794,-0.29615761159241,-0.18298562881601,-0.241003973591891,-0.241854459033528,-0.349516672877206,-0.342452440327475,-0.34544437063489,-0.275842157020321,-0.25594650427414,-0.0430560409012284,-0.0282524586783485,-0.0276373331247373,-0.0384138216852418,-0.0596179477717086,0.197815600271679,0.0336735698587737,0.0271557424983733,0.00410381909627354,0.153846398195375,-0.0170752388862451,0.0374395412556222,0.0494724186276235,0.214661488795153,0.113580005154908,0.0770991602319483,0.183833014883948,0.248949221538923,0.184941479649057,0.21320420576744,0.104807995915426,0.107888683862132,0.0854590188330476,-0.0317980915504988,0.00580164228490704,-0.0725087466438892,-0.163147117403548,-0.226575505391947,-0.0810972350822238,-0.196217660358742,-0.0212820973194565,-0.0458194889485801,0.119399195338756,0.0861741256546246,0.238997943495623,-0.0325434109825864,0.0662810448343132
"兄-妹",0.146825758638529,0.0993654810019098,0.0770951424915194,-0.0594589400327682,0.122741637834212,0.461769331170504,1,0.457961935047206,0.350716291758703,0.289110070262608,0.105930777084522,0.0396652208687661,-0.0385946921153827,0.0108785211891367,-0.053870154687888,-0.0250866298238447,-0.052017555929172,0.00639200481043594,-0.0659671813086499,-0.223227391755484,-0.175513153356032,-0.151211384891717,-0.196271184199016,-0.0934187506883933,-0.0896821642726077,0.0594889700077042,0.126982782623115,0.233535287845015,-0.0306396294701264,0.159577922337856,0.276051834373084,0.341246589028922,0.134894497190155,0.180256919850482,-0.02821249652181,-0.183176770971886,0.0655064768428367,-0.128989490282549,0.0404404396630062,-0.0806471332229829,-0.257239402773899,-0.187042354212888,-0.0814096492514805,-0.0921970964840272,-0.234042725153439,-0.266584676950804,0.0897969470747399,0.214291216420924,0.0340960635248296,0.00822522001663741,0.0421113657327995,0.262425389376524,0.276058619364231,0.188366474360433,0.0776114328359881,0.154476001746373,0.300893254331754,0.249709918660095,0.0554549745382732,0.161967957914942,-0.0318219550145513,-0.0185059429390376,-0.0950296172203181,0.0627818203680054,0.0147788716493807,-0.0802035572213017,0.106771062034988,0.173507351657246,0.0166516575680309,0.153027122675322,-0.219540000980287,-0.237919788394985,-0.218143771623486,-0.132756580322351,-0.206921847015916,-0.0457105904223905,-0.173938185005652,0.0482490590983209,0.0220344109898488,-0.0372626143088278,0.079860894363973,-0.0242131772774961,-0.0438228010769492,-0.0760351685847484,-0.0355258326744472,-0.286124757707811,0.000879262098178111,-0.200599014080665,-0.0895249561262478,-0.0378482369759247,-0.105391033241805,-0.171938074447992,-0.141764198228477,-0.142566523012203,-0.0281506506473501,-0.24598183442269,-0.300951578871705,-0.267015916356657,-0.234097917728783,-0.194705961134157,-0.314128292725964,-0.10485840319976,-0.26956154238856,-0.0969866309175023,-0.212589258092979,-0.028966218031607,0.152600437092922,0.0891891340924212,0.0666298515409887,0.120168948877022,0.109741773296678,0.0348010290179632,0.064677698135294,0.0430644264179503,0.0768941059527186,-0.102502949475603,-0.0675712108500233,-0.0591306629131382,-0.00518499163134138,0.0421316218104175,-0.138302179249187,0.081786901261335,-0.0399171336236301,0.113284489764491,0.00140646661325308,-0.114689120824443,-0.157576393228875,-0.119003794606751,-0.104610085585027,-0.119089545529998,-0.0998533816531526,-0.113483804587533,0.00491437417750232,0.0204769722608037,-0.259577373604239,-0.06774160852924,0.0381145528168935,0.169371457671974,-0.0644912611910313,0.253144587758448,0.0300778726765209,0.0719169384482135
"姐-弟",0.270189414818556,0.191192433702277,0.173858327586898,0.250416424353897,0.200368616925474,0.393826766492255,0.457961935047206,1,0.438828996753702,0.227238169110618,0.044781881953638,0.0401674388258555,0.00521739876057634,0.0626519849198493,-0.0365879240247665,0.0224751713935599,-0.0447667011003238,-0.197406627154376,-0.128791953632968,-0.196254131030956,-0.310585876760584,-0.336925706371141,-0.209809302874536,-0.0632304086938198,-0.0751301878998844,-0.038933638361663,0.109561901179286,0.198036607532878,0.0270410480580559,0.256449924658283,0.102197163471404,0.24586407185887,0.0821404347855653,0.172655069523754,-0.102859236008213,-0.146270895341223,-0.0480819787742458,0.00440924011486637,0.145198374400884,0.0455076917943606,-0.215828379931139,-0.0687793271098767,0.00352000580593437,0.0133802377161992,0.00573242312783768,-0.226473333034934,-0.0715629254645167,-0.0691475344228916,0.101393845986685,0.0428178615050033,-0.0753572733348865,-0.0384418503559689,0.231191587412203,0.293850725447308,-0.137521237801037,-0.121696804270679,0.347778776982148,0.15304620563334,0.0799969381145055,0.00729928770591125,-0.120963296149859,-0.0597037954519913,-0.0441195315569609,0.0578873883001715,0.0183774870768624,-0.126397077053173,0.0866367439729203,0.224553116273105,0.0145788051377342,0.180832698613948,-0.253670830176277,-0.156574748628378,-0.315882632924422,-0.144356413701499,0.0429758615240705,-0.240986171667918,-0.201805552745979,-0.0250952669282707,-0.00154775099655178,-0.0514165868044337,0.0837135452555077,-0.0146339129070918,-0.143671886383864,-0.149011281293822,-0.026203610851611,-0.327171876060724,-0.0872893469775414,-0.23319428107338,-0.127905721101911,-0.11579915068503,-0.282611381441421,-0.302346534685431,-0.354679549710304,-0.329862172644949,-0.108712056222248,-0.429211847106189,-0.376267373907891,-0.358142937066312,-0.278956513099137,-0.361483851261458,-0.389257506069004,-0.262339143664888,-0.185268042775631,-0.0611363274224837,-0.097714076705463,-0.114026524305527,0.123231331035337,0.160991519430228,0.200810841141935,0.0782924706083896,0.313031249944458,0.161336658679519,0.217195494896838,0.226158392544528,0.280576364340759,-0.0557907477995553,0.0937154042651515,0.00804213909031793,0.04598803757032,0.0459887937958557,-0.0522824129753213,0.126595202687249,-0.134422889660442,0.0941792335004236,-0.0531877327672869,-0.126507271671565,0.0467203550484682,-0.00957862374574909,-0.0852183015579003,-0.0195562052462403,-0.0255869776857939,0.040522193522606,0.0144477594834444,0.203439782768726,-0.07326272697881,0.0191390775898142,-0.0866466428419422,0.149110155228923,-0.0259734966557456,0.373510910379804,-0.0179092587042857,0.173837119408023
"姐-妹",0.172678422429724,-0.00286982614615139,0.0433319049889103,0.113121219486611,0.134156622490071,0.361326192101771,0.350716291758703,0.438828996753702,1,0.196703835907122,-0.0181413811717461,-0.0373348684052399,0.0800625765549169,-0.164898885607462,-0.0955574173088752,0.0597159849350508,0.0426147110547061,-0.161911327462664,-0.0804938364435975,-0.10540227653094,-0.113076581477717,-0.262063413874444,-0.106398654778391,-0.100809409562526,0.158100000768858,0.0327775614174165,0.0265722789931124,-0.0194086651646769,0.131826469531916,0.207963800149697,-0.0162366178332418,0.136366836112777,0.227923676543489,0.258437422238073,0.0587811619405682,-0.134688200505708,0.0123529605710096,0.0812201676757503,-0.143376140392298,-0.197102707380088,-0.191969036080395,-0.102907386255686,-0.132270052603899,-0.145480118825155,-0.00213125473521617,-0.158294961372888,0.0165177206199107,-0.152803752543287,-0.0859633513871384,0.305390609023873,0.00540629903119899,-0.0178795830898238,0.05324083598725,0.457008191257337,-0.0962100363710407,0.0609690884618573,0.191050289874609,0.407624870951121,0.158052920283882,0.0173171079090395,-0.10581462194662,0.07122510715181,-0.0164948452966031,-0.0722612557499309,0.0374608981980317,-0.11375931482951,0.0931987925079298,0.14547798253665,-0.0111314548372492,0.165205192945619,-0.301231961278377,-0.13040091465641,-0.339335044277061,-0.286298206480645,0.00751069959225537,-0.135536729278106,-0.250898069598851,-0.073031296746442,0.0119216775955066,-0.244655219739357,0.195989175955292,0.0726340034774304,0.0307231488500412,-0.115850403417191,-0.149466511001331,-0.303197538851419,-0.0690990876326118,-0.145644973367237,-0.0810264088330008,-0.0124796838270027,-0.222447553481668,-0.158465093260727,-0.239775010985793,-0.166400378756259,0.0297501823513866,-0.302817756393129,-0.31921836954247,-0.181773890549455,-0.0827627709107105,-0.357290615346614,-0.329733718212628,-0.0518244004967271,-0.147122976593824,-0.144015463109138,-0.0912828644769136,0.0138278441698007,0.179848569894918,0.058154081539014,0.192023318344772,0.275155227419427,0.118782512004495,-0.00037825565138131,0.0439378881913798,0.094143731676098,0.229967515554758,-0.0111534446382984,0.0322583202908052,0.116013651306156,0.0341709030138139,0.047786182407857,-0.0544322000464808,0.00498928289242096,-0.116477219277459,-0.0829166295265398,-0.0216107702369128,-0.0789732322121909,0.00630947475203066,-0.124060011327398,0.0409487909534179,0.0215703721684959,-0.180447708234095,-0.00684572652633735,-0.153267483107497,0.0326730845014313,-0.12253384234323,0.090333477971535,-7.88337665699552e-05,0.114353002009586,0.0619690622517903,0.323889630739133,0.0216362768157646,0.106224839885437
"祖父-孙子",0.0778871224902216,0.147381011397643,-0.0502206678716492,-0.0286952671101224,0.0134390188214184,0.262399499215221,0.289110070262608,0.227238169110618,0.196703835907122,1,0.381752321221757,0.446050922599371,0.186623479540368,0.428881470782322,0.330365098608031,0.491252493283851,0.173166711479932,0.397397380717007,0.278831053280168,0.197810326323016,0.181940350360138,0.170543554374665,0.150189072713202,0.219182859743092,0.147107668738573,0.391057064955439,0.100644151581494,0.107311604290658,-0.0635878896232471,-0.0198567704770584,0.312952016680507,0.175271674934242,-0.0414562581373992,-0.0192705470515616,-0.072438630307119,-0.22567355936871,-0.0242350460038625,-0.228861446783883,0.0518199436667195,-0.0991889125721796,-0.211580008040147,-0.297755255782637,-0.218475926980241,-0.190391888409133,-0.234795936351158,-0.0951284340381087,0.115358703200765,-0.274201813518246,-0.27767389768392,-0.17708794745344,-0.0244244382716741,-0.122919871234116,0.0840929490316641,-0.0613647429850887,0.0436493738059744,0.0381408169197366,-0.0506880432631338,-0.14159947900163,0.0328492921589553,-0.0977152424568303,-0.0410079134993504,-0.188234457287848,-0.22359988931133,-0.195307435117903,-0.249299545229069,-0.244055413371533,0.0133663014058586,0.245225717748158,-0.135147947748637,0.0962993394910411,-0.241581105443185,-0.258990496282581,-0.29326938237065,-0.239912533530583,-0.383485594223691,-0.34406760108145,-0.218882292741096,-0.22515579145234,-0.157429630832669,-0.275282293295897,-0.0937782899947924,-0.271306411352319,-0.0636501782621262,0.203027872869345,0.174287501253017,0.0184510334847507,0.161141959236715,0.0710931240941868,0.171154866834014,0.0587510235623965,-0.00972637538765648,-0.089387237521397,0.0203647173729705,-0.0789329574393214,-0.189668345461537,0.0988091538893115,0.0296782852554308,-0.319826004323203,-0.264358858753958,-0.190329964736872,-0.0588351272136459,-0.0174861022571691,-0.0701311668620729,-0.0159844995260998,-0.0763605645467288,0.0989358835147822,0.241975099413698,0.141593620787799,0.210485032069043,0.227102054967306,0.152544400334744,-0.0158752401836229,0.142168160753672,-0.0323275623646243,0.0859923283883797,-0.270955060268645,-0.269270193701864,-0.191864849571441,0.125977520246374,0.00682649363930115,-0.0659272673525596,0.108159888339286,-0.084042515633493,0.185470050287161,0.037067259775647,-0.175506661761658,-0.091527477606224,-0.179565393779321,-0.123730415684803,-0.289124701660601,-0.137037802801778,-0.0801548321374029,-0.227724956120634,-0.165366942264963,-0.243442984552473,-0.122691912686223,-0.0561399880773854,-0.0862350336163808,-0.105112725826384,0.0690512030719931,-0.107237258731435,-0.0602087268737504
