"","夫-妻","父-子","父-女","母-子","母-女","兄-弟","兄-妹","姐-弟","姐-妹","祖父-孙子","祖父-孙女","祖母-孙子","祖母-孙女","外祖父-外孙子","外祖父-外孙女","外祖母-外孙子","外祖母-外孙女","曾祖父-曾孙子","曾祖父-曾孙女","曾祖母-曾孙子","曾祖母-曾孙女","高祖父-玄孙","高祖母-玄孙","外曾祖父-外曾孙","外曾祖母-外曾孙","祖先-后代","伯父-侄子","伯父-侄女","伯母-侄子","伯母-侄女","叔父-侄子","叔父-侄女","叔母-侄子","叔母-侄女","姑父-侄子","姑父-侄女","姑母-侄子","姑母-侄女","舅父-外甥","舅父-外甥女","舅母-外甥","舅母-外甥女","姨父-外甥","姨父-外甥女","姨母-外甥","姨母-外甥女","堂兄-堂弟","堂兄-堂妹","堂姐-堂弟","堂姐-堂妹","表兄-表弟","表兄-表妹","表姐-表弟","表姐-表妹","姑表兄-姑表弟","姑表兄-姑表妹","姑表姐-姑表弟","姑表姐-姑表妹","舅表兄-舅表弟","舅表兄-舅表妹","舅表姐-舅表弟","舅表姐-舅表妹","姨表兄-姨表弟","姨表兄-姨表妹","姨表姐-姨表弟","姨表姐-姨表妹","岳父-女婿","岳母-女婿","公公-儿媳","婆婆-儿媳","舅父-甥媳","舅父-甥女婿","伯父-侄媳","伯父-侄女婿","姐夫-妻弟","妹夫-妻兄","妹夫-妻姐","叔-嫂","姑-嫂","弟媳-伯","兄妻-弟妻","姐夫-妹夫","亲家-亲家","从祖父-从孙子","从祖父-从孙女","从祖母-从孙子","从祖母-从孙女","从祖姑-从侄孙","再从兄-再从弟","三从兄-三从弟","堂伯-堂侄","表叔-表侄","族伯叔-族侄","族兄-族弟","族姐-族妹","堂祖父-堂侄孙","堂祖母-堂侄孙","堂姐夫-堂内弟","表嫂-表小叔","姻伯叔-姻侄","舅公-甥孙","姨婆-姨甥孙","继祖父-继孙子","继祖父-继孙女","继祖母-继孙子","继祖母-继孙女","继外祖父-继外孙子","继外祖父-继外孙女","继外祖母-继外孙子","继外祖母-继外孙女","继父-继子","继父-继女","继母-继子","继母-继女","继兄-继弟","继兄-继妹","继姐-继弟","继姐-继妹","养父-养子","养父-养女","养母-养子","养母-养女","义父-义子","义父-义女","义母-义子","义母-义女","干爹-干儿子","干爹-干女儿","干妈-干儿子","干妈-干女儿","同父异母兄-同父异母弟","同父异母姐-同父异母妹","同父异母兄-同父异母妹","同父异母姐-同父异母弟","同母异父兄-同母异父弟","同母异父姐-同母异父妹","同母异父兄-同母异父妹","同母异父姐-同母异父弟","异父异母兄-异父异母弟","异父异母姐-异父异母妹","异父异母兄-异父异母妹","异父异母姐-异父异母弟"
"夫-妻",1,0.371421539627596,0.296441171434668,0.368231472306005,0.352228907503955,0.214207500623282,0.183900071202633,-0.0232437758739176,0.00758447301047273,0.0138688370148762,-0.359804970534579,0.0650985397000731,-0.0520912559090308,-0.286583833515066,-0.0924981666284994,-0.15850674778423,0.109383286609248,-0.146720483356722,0.113455907408527,-0.188799715328386,-0.0902657056411501,-0.356999553103508,-0.301312404699543,-0.278809974555462,-0.11344052502041,-0.171935143624328,-0.134076035466729,-0.404452376703372,0.0540486925164385,-0.165005195412644,-0.0620377827530589,-0.178518485473959,-0.371521834498115,-0.0502999494280715,-0.312802381326646,0.0117209898969801,0.105047270654768,0.196289337613733,-0.10831705084988,0.149119141861676,0.00183359226330863,0.491960696099363,0.0629118003355822,0.202962730636658,0.125357224872891,0.194455893871922,0.106599196620402,0.295985653312463,0.127358359760923,0.0486299547839326,0.192493862177396,0.226087868186522,-0.134968353821741,-0.162671247824954,0.0115623452781199,-0.126989044431067,-0.0737728602518639,-0.18142048812458,0.0234531661429317,-0.315555415266463,-0.0423851723348732,0.142576967507417,-0.245345348363092,0.0237945554714884,0.159804089830767,-0.132866512236993,-0.0781020231057311,-0.234647254813316,-0.127613498653105,0.158972708502834,-0.0869367468273329,-0.282714954108708,-0.0129104070529381,-0.333601937508349,-0.0384608253733149,0.234121237123462,0.274382453833973,0.258488608066173,0.249257251255982,0.0921053009522449,0.0577848940016951,0.197889335857227,0.135683462142635,-0.267026082065745,-0.257221927509406,-0.240996365067371,-0.224974358663625,-0.0931495385228254,0.0885617524954417,-0.116379107175165,-0.0404475122271731,0.376787225975471,-0.115576341204898,0.130082761616832,0.182711976406681,-0.234394796205657,0.015545374907504,0.0382099176696791,0.193282828168752,-0.0617657146272007,0.0885858273022808,-0.179564945690056,0.0192253488443243,0.185030740561764,0.0958733715404742,-0.234386545318748,-0.227903224542161,-0.275013890236361,-0.184479899827939,0.0242857110256691,0.0863154591428895,0.0626478923706735,-0.115148053839732,0.0583087295893007,0.106775334240415,0.255164499021763,0.523239125251251,0.124358241414945,0.113774160334132,0.103007524895974,0.195669719655402,0.20862179593906,-0.286594452151188,0.047619671351233,-0.380499560095051,-0.0600719262778129,0.164311879969463,0.0361887395951794,0.12983210362393,0.217026759544055,0.0195004683363746,-0.238165756670842,-0.282923613351455,-0.135720408335554,-0.0566112491135122,0.113219851980339,-0.162472498095102,-0.40869413071594,0.12161623689803,-0.0329249063503124,-0.265018038749203,0.0791020450602197
"父-子",0.371421539627596,1,0.457903445588666,0.734394506948995,0.560963351235492,-0.215218831962649,0.0647318664168053,0.170207277739422,0.04327417888007,0.145148951727169,-0.0260624537468747,0.0896481521846634,-0.156497548716129,-0.200205062632474,-0.156171100754334,-0.154369069605203,-0.08019014068641,-0.0264386995904456,-0.208559780359241,-0.000125633436413482,0.146486834252077,0.00333610887683581,-0.11825955971582,-0.262308048042518,-0.168559482234655,0.120605304636793,0.096322804365643,0.0335926029660775,-0.112048103623791,0.116796234124107,0.0314724285435352,-0.0856170425866429,-0.0855623939588437,0.0256236824199392,-0.0515341132642651,-0.270687005914055,0.0326086205242673,-0.0973628213813091,-0.0341639128049462,-0.132971088958358,-0.36540530472784,0.161928146143146,0.194860001967247,0.524151107449379,0.127304970816012,0.0932209798166443,-0.247470757862126,-0.020925382735575,0.207827657117222,0.0890524834593497,0.0437640120507361,0.129833401659192,-0.0167568713914584,-0.149766053459407,0.118953602254163,-0.273325871304157,-0.224060934703801,0.0949403895656983,-0.0745491076231534,0.0158597768174422,0.0829874424629254,-0.0528654550552812,-0.0755607953299005,-0.0937676700638037,0.0499540192230933,-0.291349067929983,-0.167792909746352,0.0258328458284761,-0.135402886247818,0.150450874906542,0.0391429866563447,-0.0290267062962049,0.136633320108513,-0.0969413564720201,-0.0267216353248133,0.158290725115762,-0.0358305558522507,0.015359745495482,-0.0149178726445377,-0.118836238028006,-0.13361301556375,-0.124240788492422,0.0238780376519137,0.1799007049711,-0.0955514487009931,0.00301403851582944,0.105766163196263,-0.0499342057414913,0.0716204577386191,-0.403767602629158,-0.230254526648894,0.0409864776515059,-0.230413007199426,-0.0278222321670722,0.133371302461648,0.0278955231719707,-0.205058810505351,-0.00145111494454901,-0.142292127428668,-0.15410435163307,0.204393428656235,-0.213899849350661,0.106573741063093,0.255187571248879,-0.0550300758704858,-0.0645822700641444,-0.0623147221618478,0.0517313338684318,-0.269810873786882,-0.042528678985953,0.143315364581139,0.0468207564001227,-0.129362300961414,-0.0558457756842972,-0.037247929071108,0.197609770005979,0.0954609069422449,0.109618314954318,-0.158861806641256,-0.00350257694702987,0.142951565339216,0.0910820880350709,-0.169322554162899,0.0542866436878521,-0.155368998732395,-0.045885432175108,-0.044364388702616,-0.0866509545395723,0.162116560575636,0.214166635048796,0.0991235525632135,-0.0152384177870321,-0.133943183685506,-0.0528127175217889,-0.11749590030024,-0.108311277980265,0.00127304805083402,-0.160723609431465,-0.193420512923514,-0.151282131262962,-0.237142995658383,-0.437260914740225
"父-女",0.296441171434668,0.457903445588666,1,0.602474231614914,0.399842314708401,-0.000980252401042542,0.233031707120747,0.151015516510824,0.111746219210703,-0.131359654612192,0.0849950356955213,-0.0335137237917179,0.11443446756009,0.130113440213554,-0.0708705389670462,-0.121018711675484,-0.215727831441388,-0.0985985852004195,-0.220833904907885,-0.223460186405183,0.000890118434903352,0.0270641024341661,0.178420774621505,0.0169595464994656,-0.157211150242704,0.147857840996161,0.222016213779775,0.064320925110604,-0.0449756181703319,0.12212694660634,-0.126604973633397,0.0331973643412785,-0.0242506840579204,0.183352733524983,-0.225456062492276,0.0156166131878004,-0.0816916967083782,-0.0519979042815335,-0.130968501456059,-0.173565069330206,-0.123024326338426,0.120568849841882,-0.00958856133474394,0.480129824283841,0.267711481009274,-0.314510753721728,-0.0524248455378393,0.196026204193838,0.301407581829897,0.156938450816423,-0.113240682934496,0.0728287574748523,0.275455838256844,0.0185680941573759,0.0445781803084203,-0.114743260980567,0.225966711358861,0.129940714178272,-0.147939480838981,0.0463373964089882,-0.0590721758821714,-0.236658354873869,0.0776644668694529,0.18913302578136,-0.1714712763969,-0.208872445313475,-0.0555615868479842,-0.00642284410314284,-0.0531705325550813,-0.115592815662672,-0.148257531738161,-0.223925827814728,-0.0558378436106703,-0.0633324039795479,0.108754453527715,0.0182084289616873,0.226740546014041,-0.0273476731783871,0.116857899001913,-0.115849433945481,-0.24584898709027,0.141181399498964,-0.221320214999401,-0.0554863653009943,0.201552967034505,-0.0491395932848533,-0.129491568599878,-0.33110871806676,-0.191687997480366,-0.108333841840856,-0.131894213440832,0.0655027172669487,-0.0506875496699418,0.112556055647262,-0.223504369581319,-0.0327985592331278,-0.244227999190741,-0.303096466374951,-0.250987380217256,0.141490303235603,-0.161562519216368,-0.215654720524394,-0.211798355582434,0.203395252372585,-0.165105847446842,-0.0536992208800515,-0.31729473151374,-0.230681420179429,-0.0478593158377865,-0.199352456881217,0.148096811401408,0.0705185192334534,0.0275983202835266,-0.150761442320004,-0.17106510449882,-0.0886374098096377,0.201161819243324,-0.157362372453733,0.0772702356476426,0.202478558770756,-0.212846601924773,-0.0215221356762685,-0.125015103930884,-0.130950348985248,0.0343727274672629,-0.0861399568112874,0.192824809365391,0.23124772987024,-0.0407624165080382,-0.0162833345241429,-0.0790339689841787,0.0749933916430529,0.0774657638299514,0.214992848673359,-0.216038495087425,-0.264909285730913,0.0437264418232765,-0.0684993455627251,-0.343086610447934,-0.120611158581467,-0.074377641189121,-0.0869658677053249
"母-子",0.368231472306005,0.734394506948995,0.602474231614914,1,0.508041901637858,-0.269499756919872,0.0323833425326524,0.276390085460984,0.148641563023998,-0.0076496833331631,-0.102209262625817,-0.0600184652962184,-0.111751599711479,-0.242192488327627,-0.25647850544509,-0.258089352945817,-0.26100941802855,-0.0289608567702691,-0.366083418566055,-0.10228651910335,0.0976090204789415,-0.104535488269566,-0.0489375053176733,-0.183037666693427,-0.246626082485648,0.164653065781062,0.292741278741454,0.0772235760200803,-0.0986794519347046,0.131233159268637,-0.210651656469939,-0.134904328447222,0.0205573208766525,0.172734515242637,0.0634619394441267,-0.220618489319507,-0.0390010837440887,-0.0616084973215227,-0.202288372960993,-0.144809155526326,-0.331747777628381,0.159055690856215,0.277837580848258,0.707004625974367,0.234510240502722,-0.0380977392427894,-0.194815687707993,0.0520817692849502,0.263160118686481,0.310607250393162,0.00544854900634926,0.0714329872802593,0.0597098674874127,0.0150576340189296,0.169803404109161,-0.14244632319664,-0.0754727979901889,0.287709162417182,-0.149514510821829,0.184173107470924,0.188036945072136,-0.0363628337822325,0.0682895845454922,0.114848223435506,-0.025284881946432,-0.351132814573182,-0.147077280897046,0.0498156144512369,-0.120425350304705,0.0443105710096152,-0.0219265880240844,-0.0230560862148151,0.0527946737385451,-0.0397066328771049,0.112026891942185,0.241392926345068,0.0768347861922692,0.0587373508399007,0.0756190204937281,-0.209332934294959,-0.201294726302577,-0.00584228805148725,-0.0411197748356059,0.125278465596241,-0.0467393409877712,-0.0950992308815647,0.100739437873101,-0.274331726201049,-0.0584472227963024,-0.380272788456387,-0.349860645746975,0.0330747805634387,-0.301412146838601,-0.0326918328183184,-0.0126132279189472,-0.113513748520496,-0.387333083923419,-0.110437258512104,-0.175902126359944,0.00339778514336404,0.0826133834907107,-0.292698453202971,0.0118628889062336,0.302035722850527,-0.190451088823303,-0.0720521602278554,-0.175932962815406,-0.0746484989838822,-0.184002047362999,-0.0685045919142057,0.238940612486996,-0.0124915350080214,-0.0759259595591659,-0.215180938740064,-0.0437829266670802,0.168848693717103,0.081840065674191,0.144710585875276,-0.193996660894831,0.0945285906847674,0.00926382425971027,0.0680656825856862,-0.236091872860495,-0.0582987726834073,-0.0835355029206074,0.0419269156173056,0.0329526822610546,0.116509113958111,0.22244753637349,0.236997468538509,0.04651662250343,0.105220965273674,-0.0865474445116674,0.101729867467914,-0.117936478286128,-0.154142872855367,0.0356196078163634,-0.132755190248917,-0.323982301839931,-0.162287438245799,-0.182224356380498,-0.446757301020598
"母-女",0.352228907503955,0.560963351235492,0.399842314708401,0.508041901637858,1,-0.0821505805214071,0.184217755608863,-0.0594449148279793,0.206151432933359,0.0733643463322341,-0.0996049321125136,-0.0123113741588948,-0.113257107136028,-0.122771673053755,-0.0325154311025848,-0.0133842842747236,0.0554316221852738,-0.345433904205594,0.0210728145377969,-0.0587649259702082,-0.0251382471035094,-0.0176193803804704,-0.263923603685704,-0.251680480461076,0.0804170894454178,-0.18215090032742,-0.212282043512336,-0.0695143452088217,0.052867459429631,0.324002603079345,0.0721788717241768,-0.0122640865998787,-0.212982250648006,0.0381944634218922,-0.135916725062367,0.00694649976475417,-0.251453496457484,0.0236835238218842,-0.0240730463171042,-0.0594188938543401,-0.113772864673752,0.347099949334075,0.0685433042064773,0.34938567155027,0.407544418157948,0.198463330576111,0.0424994480962123,0.159140890985595,0.396156579990023,0.0828989070188113,0.202769535456329,0.262008169656301,-0.113670664856467,-0.0362065169786296,-0.201637479753288,-0.0830716852878833,-0.112799164609264,0.0467153962779248,0.123432226070736,0.0101822949178097,0.0383736319214946,0.00977376348159513,0.0197384877001513,-0.217615551977674,0.0924047430814198,-0.152266186519081,-0.103081829801205,-0.0892430066357813,0.00491058200336814,0.19649536095814,-0.190844766543332,-0.198987628711932,-0.161801364491502,-0.19745755400181,0.178982617277712,0.086120533447909,0.0737795383524019,-0.290885294321157,-0.219947347911582,0.00909216238320335,0.0072258009705891,0.0979571552255294,-0.276738369739546,-0.0836074916123325,-0.0507180010379386,0.0911152520923957,-0.0605085377246783,-0.212645335987598,0.110688575210305,-0.270504286333774,-0.165138992826186,0.115795350556093,-0.25715605506218,0.0929976837023335,0.179690024503711,0.0384056050160158,-0.0153858264146971,0.0829000881228577,-0.327334098855647,-0.251528799937447,-0.0136007557138542,-0.120711521151351,-0.0944365156526119,0.218752815364323,-0.0949642686376589,0.0409310744523392,-0.0417989091643599,-0.0845401154775171,-0.15957878921816,-0.203149170963777,-0.0718809051504029,0.321941432878466,-0.0864297568967038,0.0492583485431251,-0.0622214611505156,0.106037180701152,0.315311919884853,0.149456400364374,-0.0237427887021373,-0.213933464982302,0.0783953728261334,-0.0920049976033745,-0.179745042416347,-0.175891996028228,-0.146167627354765,-0.0271858043278143,0.0214024580364234,-0.0898931931586006,0.181806273299389,0.131465086771333,0.0162442472932483,-0.0253386197445766,0.0643521248573226,-0.318562893840599,-0.14177753302175,-0.103455282209034,-0.323958744138566,-0.334556144782078,-0.0859188188318083,0.0805343887783238,-0.0721134916008221,-0.220218462094622
"兄-弟",0.214207500623282,-0.215218831962649,-0.000980252401042542,-0.269499756919872,-0.0821505805214071,1,0.380275094726897,-0.0502744174775267,0.195355118813217,0.115522524693073,-0.274512390019811,-0.155227825271479,-0.0263298581352506,-0.093189140708316,-0.0873348625231835,0.0921993351723688,0.212131029899994,-0.04876414182926,0.267920004895362,-0.168123009179192,-0.273465233208456,-0.18498532262482,-0.157795232065522,0.0276900362404286,-0.109821623214132,-0.272630054248932,-0.269716395256318,-0.335818151496294,0.183807891946079,-0.297888351089477,-0.0681848759273463,-0.0818942333285786,-0.312836835598122,-0.178606130520582,-0.348135608925531,0.0157203398247146,-0.00258886933178331,-0.0320431733939707,0.100180065990654,-0.0211905638618655,0.255177805718437,0.0695151581424401,-0.149790897764221,-0.316053937097662,0.0393800850208736,-0.178353712895369,0.324746488849051,0.185405646303626,0.0415792111783805,0.0341292927938434,0.0626862263295574,0.00859447558964141,-0.195293357642128,-0.038496419206119,0.0296101628077463,0.191953112686683,0.14441849219865,-0.197649544247692,0.245906995935605,-0.325294571804051,-0.17682639754051,0.103649000981716,-0.166709364225184,0.110304680606328,0.100731438044446,0.152797691273436,0.0196974771739367,-0.280549393412393,-0.115653065301222,-0.134643948869513,-0.205099838219103,-0.270714029628354,-0.242653377023299,-0.283563858324356,-0.165346043837822,-0.0864379573376425,0.111480596985739,-0.149334973814447,0.118887464032017,0.0114872736156404,0.250303563578806,0.300908172927594,0.163742578161839,-0.334088720661956,-0.0560990825034738,-0.22450131686909,-0.258109272092206,0.0698786690802221,0.141151708670505,0.495430904633266,0.215017792227823,0.27100736223332,0.11634479845515,0.190100684783606,-0.0158549586075098,-0.206394913039728,0.117693523318147,-0.136254806193665,0.0178214880868349,0.0195082505331893,-0.189402256249656,0.0678914615538232,-0.171525350116718,-0.15772680842519,-0.0263725567028796,-0.153406898579313,-0.184313410183385,-0.303791428766981,0.0229798380630566,-0.0179782458756738,-0.020170618865994,0.108571885415431,0.16442533909587,0.117890083098003,0.24753988729582,-0.0845772649706951,0.264335203025938,-0.139302415061383,0.24622743456924,0.106479593931731,-0.00665544468837681,-0.0465892979021511,0.0899293784462148,-0.0612421301939726,-0.111930555461192,0.116647685012534,0.257004589056521,0.176715711839718,-0.206551897846076,-0.0414095777197757,0.0174464114512582,-0.131614234697948,-0.171228618066587,-0.0915192763568159,0.194862020313075,0.401231227252177,-0.144907924311325,-0.0131802790713687,0.439650317388108,0.316013093013958,0.189105036709191,0.592269529146461
"兄-妹",0.183900071202633,0.0647318664168053,0.233031707120747,0.0323833425326524,0.184217755608863,0.380275094726897,1,0.336566695821601,0.45180424074555,0.255851201731356,-0.323072501349097,-0.147457615102758,-0.136418581249405,0.122071914081707,-0.198253140125464,-0.173512766015792,0.049794523231222,-0.229415727760835,0.0657327142837419,-0.258452500709412,0.157861972729492,0.138825461799091,0.125494918141266,0.147930958046923,0.0844443907732973,0.0398834502686864,0.0661165860606525,-0.36016666402858,0.493295449646876,0.214789776017826,0.121189012180061,-0.194364082799208,-0.402417556068725,-0.282257262862783,-0.329367556463546,-0.00621326377003048,-0.167214062823183,-0.219098326505824,-0.153574497046078,-0.215431705581493,-0.164281294142376,0.0994843727758808,-0.387175200919025,-0.0793863671376498,0.0104664409306971,-0.297288892530071,0.0194623839974437,0.0667138702297932,0.215087665377705,-0.0900330931745562,0.433367692644701,0.505402760993558,0.121719713749802,-0.259828099657558,0.11503664363576,-0.0826045146085713,0.296432785619024,0.236038833967445,0.112766432421211,0.125846086712534,0.128969568142315,0.0624187162359451,0.0210323367174781,0.132783421297813,0.0274924709821381,-0.179864217640343,-0.281224461860393,-0.377446580817766,-0.326394097677109,-0.0329860789327458,0.0206652221120934,-0.373513038418597,0.039632214823314,-0.472080807790016,0.0278080626047956,-0.341792991514253,-0.175207591855209,-0.313229244349164,-0.17925810425408,-0.298896173829266,-0.0855265409723089,0.348103107193729,-0.156892342506976,-0.0384849418532364,0.205353145058708,0.0993409031357346,0.0971285256496217,-0.111700239157082,0.117902283831987,0.0764542971583387,-0.0314891115297747,0.19669539394677,-0.0890082519068622,0.092345978052201,-0.129766755735339,0.119027280918215,-0.145466300427099,-0.0576097683236891,-0.24434384100863,0.0907747174820556,-0.341478972354131,-0.127305575353402,-0.316179756826378,0.0173321329859224,-0.232231485428291,0.194871505684456,0.0240339825174232,-0.202027309406787,-0.0603277629075408,-0.0443219401582968,-0.069503633421667,0.0438186145297192,-0.0853552642392991,-0.188073090114616,-0.114762257037525,-0.263485832806276,0.176329459382668,-0.347548946565841,0.00348519981830652,-0.0229685633528782,-0.0701159395540278,-0.14102350642099,-0.133542314903985,-0.162804659493371,-0.232797123077012,-0.0652502049002936,0.45116691331356,0.344609569565695,0.278586940235961,0.137751097960793,0.282577265208537,0.13470959878607,0.112841423621799,0.0819786766613465,-0.0364363348935693,0.103800871238881,0.0711061098951477,-0.222598293974341,0.169788041844718,0.211485608168746,-0.0564719574761059,0.232986308734327
"姐-弟",-0.0232437758739176,0.170207277739422,0.151015516510824,0.276390085460984,-0.0594449148279793,-0.0502744174775267,0.336566695821601,1,0.323667105790418,0.033136348332309,-0.168937591752944,-0.00256100755099232,-0.157355384321778,0.0512550165630615,-0.0873081247683189,-0.278277713278884,-0.277187991187428,0.0571058017142976,-0.316161446894701,-0.0257837834951216,0.350263198887212,-0.030168095794747,0.248475868259361,0.139819057323996,-0.0698423178086046,0.317613156764751,0.503098745154911,0.037455659937983,-0.00840989962181797,0.189446529853947,-0.0165369651634323,-0.112433758826981,0.00461862147970411,-0.115733438183794,0.147232668932397,-0.0801492912938256,0.120135031795289,0.0165172323242047,-0.0181251284886964,0.0302414302610617,-0.406799022440357,-0.0754606506741577,-0.0462509244514279,0.161638825130467,-0.27668515862615,-0.297189632820503,-0.115044502062862,-0.190588919178869,-0.111818201275759,0.0492442357164332,0.0484480726720585,0.144510170724641,0.268681108073933,-0.0313491833700026,0.180212128779536,-0.314719327873867,0.278959741959543,0.216365960943185,-0.219160629260047,0.169335242964383,0.170603480101251,-0.175789261507518,0.0108052471468417,0.116036687352219,-0.172663580211422,-0.092584040288804,-0.220808231351385,-0.0296107138978153,-0.215411103071001,0.102139900238413,0.224466726396257,0.0157124385772419,0.234409370565489,-0.0828617108837333,0.0121935109340689,-0.194743012789333,-0.297396987797454,0.0558614649213291,-0.0459907406860214,-0.144805186040418,0.0392242642380503,0.0130708799045173,0.0557925904681393,0.18040791100046,0.0573620084823243,0.00628180590825047,0.138085230106934,-0.0924092744269342,-0.123918989345085,-0.145676867902791,-0.393392867775015,-0.132986406281533,-0.233170489943975,-0.234239230376727,-0.147853659417037,-0.0427773776096446,-0.5468480795283,0.027339016850117,0.0147529538795852,0.275254149069786,-0.267945617198904,-0.0648106002949759,-0.202070677793323,0.0156113828026573,-0.0543429290791301,0.0399778416736825,0.175946505020239,0.136443333447966,-0.0937343262612375,0.262628673288809,0.109053010031623,-0.252791045777702,-0.248852238989182,-0.15791626045104,0.155861075339162,-0.184911473868224,-0.0975636879102453,-0.178919897474605,-0.321481881512178,0.0884152573901959,-0.188963650078211,0.240582160949202,-0.0935644710551928,0.226794869454939,-0.0513840595199001,-0.203506062763744,0.0170572756238662,0.119794726176603,0.124017398191874,0.181730963917572,0.169156186959265,0.0948739019701745,-0.00784257436986962,0.508234338532374,-0.105058699982454,-0.0620928197482221,0.458766077129384,0.0535445574000469,-0.150797014047573,-0.145449281580859,-0.268204337997574,-0.215213939189753
"姐-妹",0.00758447301047273,0.04327417888007,0.111746219210703,0.148641563023998,0.206151432933359,0.195355118813217,0.45180424074555,0.323667105790418,1,0.157867743653003,-0.117034076530535,-0.241552921859588,-0.332716995698334,-0.0774217322388614,-0.0596854955659245,-0.0469035715514359,-0.345350485092961,-0.367532496513161,-0.326731503578569,-0.275484811776619,0.218135637805978,0.261868471680721,-0.0283102121056015,0.0345731113364796,0.0786149116037503,-0.158744605071094,0.0378813971286239,-0.120922216648768,0.095016197835936,0.412704261547718,-0.0481175057433983,0.0821326451362051,0.0100505116166882,-0.103885674150497,-0.042085264354969,0.0339996622370386,-0.216834182229333,-0.0292039366996817,0.0501752264145703,-0.162711014299672,-0.223060981482415,-0.210623950294657,-0.171805598785846,0.0301004575379105,0.0781055178368122,-0.183133323181535,-0.0400197522776867,0.0148989958182845,0.209097289829849,0.242588833298899,0.0995509070933677,0.121049266346942,-0.0375689413307649,0.259997607985291,-0.0769089282136919,-0.041399172227523,0.300395148441001,0.392693307426343,0.121060537906308,0.165207136212516,0.137274130249592,0.137106125374761,0.250119470482926,-0.0566083506284911,0.0612277979279368,0.13569124065804,0.133915933224081,-0.095224814604161,0.0510364582945804,0.116574616201075,0.0324692162596961,-0.0937975066832164,0.119686013149749,-0.129345123556155,0.359367574435364,-0.107173194491234,-0.083626511522103,-0.449763111921994,-0.242599714381081,-0.0891140498790888,0.070822883456334,0.077752962919246,-0.247516664463001,0.00845577716641642,-0.0132456852596357,0.229356156810936,-0.0490247307325622,-0.18470339030383,0.0340025229198017,-0.215533891918414,-0.221000511536435,0.00746821839345182,-0.358586539281163,-0.0830834268914475,-0.0360790762461973,0.205615607105139,-0.227063658657846,0.0610082551164088,-0.267268821955076,0.101788977939471,-0.283148399960704,0.0553408998887288,-0.250254830667842,-0.32197772231138,-0.260279186415304,0.430718519401752,0.0807325823993341,-0.084911699012122,-0.245627593003362,-0.0600474595271017,-0.201441469051096,0.0716456947195649,-0.104316211927949,-0.0704567408924821,0.0449598602393597,-0.109733647917938,-0.00941853230517105,-0.0880035617912013,-0.182288717084219,-0.195041875834242,-0.0740401389377947,-0.212549470925237,0.0825771193124232,-0.276015082128841,0.0527664940225973,-0.150862993842325,0.138765839411927,0.114004805873244,0.0964525655794999,0.0134692756629848,0.133808715372191,0.249316743019046,0.286384043792817,0.0882564399840491,-0.241132816613131,-0.0269620193528484,0.0950256097434872,0.126333199514981,-0.116581868216455,0.256226383473663,-0.0776871216386398,-0.043252717075649
"祖父-孙子",0.0138688370148762,0.145148951727169,-0.131359654612192,-0.0076496833331631,0.0733643463322341,0.115522524693073,0.255851201731356,0.033136348332309,0.157867743653003,1,-0.0260239158761947,0.175402425614829,-0.126636121861188,-0.105520777530648,0.14173135313696,0.237582999723278,0.231060291079626,0.181606310914029,0.192656450738369,-0.0505166913505257,0.26791807149293,0.285833822256336,-0.0973880490237541,-0.328658137155532,-0.0820604515808608,-0.133974725491419,-0.26618488824058,-0.378028210822385,0.120957352960071,0.0920416129968806,-0.199724524043057,-0.209452328674342,-0.283806468775322,0.0147195621212947,-0.348558029525522,-0.424535914287957,-0.128942449272013,-0.1787557401506,-0.0638290705145419,-0.112005254879722,-0.28824196505841,0.0207268087417849,-0.0470017897691532,-0.0580774055276201,-0.194271199110389,0.0621412049053308,-0.283908808034827,0.0230401148330158,-0.0954376926829991,-0.00408906596144694,0.0062021796370852,0.187309537571071,-0.291409231319272,-0.423139919827664,0.266920435210682,-0.0167316164832363,-0.343116524044578,-0.0623091914716002,0.267116880421334,-0.130418121729027,-0.150921895133249,0.324481491765308,-0.285777533147954,-0.00893293873221781,0.375639461484967,-0.175648337656909,-0.278528090103119,-0.384568947209159,-0.118503362156035,-0.117696073321572,0.00767590518000904,-0.439099287212526,-0.00766120614586472,-0.344335055795181,-0.0853459644869698,-0.038559362221498,-0.0330223053988796,-0.349760617765261,-0.276380786345341,-0.16140300892264,0.189730763755794,-0.132918984914229,0.118811512563027,0.0481217046861166,-0.0549280452268107,0.118659042504246,0.0326867667478579,0.335167794230698,0.50035538735757,-0.00862908371672506,-0.0934263080700546,0.096261736059132,-0.131864010549814,0.193015576082496,0.180456341935451,0.14642363642628,0.0982663349830862,-0.254516151427589,-0.145122037951211,-0.302832808649453,0.108039031061039,0.0564426019164325,0.163595567632216,0.0579163381134849,0.0501321535983724,0.0805162882167517,-0.00497174011830796,-0.152548361946811,-0.0167123473077976,0.185765706200749,0.15502440994052,0.382405285571725,0.169203061610343,0.198207473784499,0.0364131103816634,0.0203523174240834,0.0852307448554838,-0.0671753927106397,-0.181186668614001,-0.190373383121762,0.134024474787694,-0.0163013715567221,-0.193440874591601,0.0200588776394834,-0.143958392277199,0.054880073357894,0.0705774675215242,0.0376482633696974,0.0642047725498958,0.377574155846787,0.0934697486969028,-0.13069685554073,0.00842085833319045,-0.185502401464248,0.189206008195429,0.20159618710013,-0.0794243607309322,-0.160155854304683,0.188882383166051,0.338835966423721,0.146076853963592,0.211936610379429
