"","夫-妻","父-子","父-女","母-子","母-女","兄-弟","兄-妹","姐-弟","姐-妹","祖父-孙子","祖父-孙女","祖母-孙子","祖母-孙女","外祖父-外孙子","外祖父-外孙女","外祖母-外孙子","外祖母-外孙女","曾祖父-曾孙子","曾祖父-曾孙女","曾祖母-曾孙子","曾祖母-曾孙女","高祖父-玄孙","高祖母-玄孙","外曾祖父-外曾孙","外曾祖母-外曾孙","祖先-后代","伯父-侄子","伯父-侄女","伯母-侄子","伯母-侄女","叔父-侄子","叔父-侄女","叔母-侄子","叔母-侄女","姑父-侄子","姑父-侄女","姑母-侄子","姑母-侄女","舅父-外甥","舅父-外甥女","舅母-外甥","舅母-外甥女","姨父-外甥","姨父-外甥女","姨母-外甥","姨母-外甥女","堂兄-堂弟","堂兄-堂妹","堂姐-堂弟","堂姐-堂妹","表兄-表弟","表兄-表妹","表姐-表弟","表姐-表妹","姑表兄-姑表弟","姑表兄-姑表妹","姑表姐-姑表弟","姑表姐-姑表妹","舅表兄-舅表弟","舅表兄-舅表妹","舅表姐-舅表弟","舅表姐-舅表妹","姨表兄-姨表弟","姨表兄-姨表妹","姨表姐-姨表弟","姨表姐-姨表妹","岳父-女婿","岳母-女婿","公公-儿媳","婆婆-儿媳","舅父-甥媳","舅父-甥女婿","伯父-侄媳","伯父-侄女婿","姐夫-妻弟","妹夫-妻兄","妹夫-妻姐","叔-嫂","姑-嫂","弟媳-伯","兄妻-弟妻","姐夫-妹夫","亲家-亲家","从祖父-从孙子","从祖父-从孙女","从祖母-从孙子","从祖母-从孙女","从祖姑-从侄孙","再从兄-再从弟","三从兄-三从弟","堂伯-堂侄","表叔-表侄","族伯叔-族侄","族兄-族弟","族姐-族妹","堂祖父-堂侄孙","堂祖母-堂侄孙","堂姐夫-堂内弟","表嫂-表小叔","姻伯叔-姻侄","舅公-甥孙","姨婆-姨甥孙","继祖父-继孙子","继祖父-继孙女","继祖母-继孙子","继祖母-继孙女","继外祖父-继外孙子","继外祖父-继外孙女","继外祖母-继外孙子","继外祖母-继外孙女","继父-继子","继父-继女","继母-继子","继母-继女","继兄-继弟","继兄-继妹","继姐-继弟","继姐-继妹","养父-养子","养父-养女","养母-养子","养母-养女","义父-义子","义父-义女","义母-义子","义母-义女","干爹-干儿子","干爹-干女儿","干妈-干儿子","干妈-干女儿","同父异母兄-同父异母弟","同父异母姐-同父异母妹","同父异母兄-同父异母妹","同父异母姐-同父异母弟","同母异父兄-同母异父弟","同母异父姐-同母异父妹","同母异父兄-同母异父妹","同母异父姐-同母异父弟","异父异母兄-异父异母弟","异父异母姐-异父异母妹","异父异母兄-异父异母妹","异父异母姐-异父异母弟"
"夫-妻",1,0.372999488116551,0.321134520558682,0.351360108970625,0.385841852326293,0.275177872349013,0.308261644217993,0.00770831448620351,0.11421392259945,0.1101724653463,-0.343112378850294,0.0176607677015865,-0.111975603284601,-0.3625113301978,-0.0843223034752491,-0.101045063393813,0.112862745155274,-0.189357131619934,0.072698346191588,-0.217555779446593,-0.0797511308892158,-0.287101966535348,-0.392952463313899,-0.368988119181403,-0.129021887814414,-0.310591969471,-0.300125337241724,-0.428034321476633,0.00267631233097608,-0.139768827945868,-0.132364731059073,-0.199233193824739,-0.414939596079513,-0.0395622415767726,-0.356976887847134,-0.0489331389487952,0.100099490705706,0.206573899419878,-0.123275127784483,0.139947265970353,-0.0388898754746811,0.429017366895501,0.0633225313272952,0.217301468699775,0.084469711438967,0.205879625089896,0.132191290155148,0.278627083226941,0.114324638686891,0.13215514230797,0.21737106489198,0.23546030746811,-0.287287707451685,-0.196258656523334,0.0119242962485973,-0.096955730493661,-0.157744110544994,-0.182741984925054,0.0786180544126727,-0.340662523443991,0.0250546478350259,0.272380464348053,-0.235571306795699,0.0750191240793227,0.259062883181908,-0.104177520793913,-0.0532296015353078,-0.280121743217713,-0.0925160261316451,0.167951028042882,-0.0937311115118162,-0.31634398969273,-0.0653777723688953,-0.366011208040488,-0.000369613613558828,0.354677504379649,0.338723315454209,0.181538790613047,0.2163873889721,0.0651684624339271,0.0747125285186503,0.119955935781891,0.100429344806192,-0.288106606209224,-0.224636768834524,-0.18682321368838,-0.220503495092247,-0.0495201129358674,0.134049588547,-0.175548785655562,-0.0536107929908033,0.321035479238207,-0.170645275824165,0.0987256910951805,0.147818548328279,-0.193522214773219,0.0224333396137537,-0.0299628410639555,0.161477717348208,-0.121244740984897,0.0566336996314265,-0.162639224928246,0.119246951487135,0.266241864103999,0.106252771801031,-0.167096092215503,-0.275739656806634,-0.304055439854607,-0.236088637741837,0.0177410463250214,0.1590478819343,0.180183138489314,-0.146732194230543,0.0886166142867726,0.156241610813626,0.313711035997552,0.482358518764972,0.179305774043,0.131796493125732,0.102273132089873,0.205949387315483,0.227744126958611,-0.336576405088588,0.0288550889276468,-0.45616864418956,-0.0591680991250491,0.133999309985923,0.0631971308710132,0.222337617492503,0.28002846606502,0.10010340495449,-0.245977074248889,-0.25667878684415,-0.20776258102934,-0.0224066273180953,0.173151078041485,-0.191806649580687,-0.421757288946443,0.0973474866373304,0.0465097129991233,-0.240889423491867,0.0695152124969247
"父-子",0.372999488116551,1,0.401239895671698,0.757197537486768,0.544832403067738,-0.168168786696172,0.10773736313302,0.323860358896447,0.132049825567533,0.174127411415657,-0.128590686288081,0.0456807705536375,-0.222238463161388,-0.257609172501547,-0.199991852183927,-0.187781162329251,-0.0364143980696495,-0.0182531521592714,-0.251880738412224,0.0422561185991531,0.194181100725935,-0.0475897587222623,-0.180841533966302,-0.294792312207529,-0.228973316106336,0.0278326505505825,0.0442147701551152,0.00902954865260168,-0.146173619862943,0.0495222731128369,-0.127732009291834,-0.142131856252664,-0.117276416367867,0.0216170116762639,0.0169249122274474,-0.280552509500696,0.0310538569070684,-0.028002558169688,-0.101931418977895,-0.0764282902309874,-0.468142271526645,0.158591597042982,0.216356184242739,0.535954669598201,0.104692245670047,0.13005257867952,-0.208926794346624,-0.0424178478423402,0.217617275887096,0.171226330111346,0.0492487188993433,0.0991970417839479,-0.137702138458935,-0.199368925879309,0.159176236814334,-0.238938713276593,-0.221246478789246,0.112554563688256,-0.116253565991615,0.025384048478504,0.175306128803194,0.00954906883599746,-0.0913299776718783,-0.0454547890929672,0.0346285059742779,-0.301000971083726,-0.17546153058772,-0.0112890125406529,-0.18748670645105,0.17283353104741,0.107669478509766,0.0128509764675178,0.152062582886422,-0.0808642125262271,-0.042254227518404,0.251656533123233,-0.0384414693756664,0.0115187920287913,-0.0175848553198863,-0.151205322787799,-0.0780747601813543,-0.162662439814099,0.0569473151029807,0.166824703595831,-0.176298045942659,-0.0252366941333038,0.112030707733454,-0.0241107430745414,0.00992007018605844,-0.4774121528935,-0.275792161822032,0.0312870876848093,-0.266330655766261,-0.0986171875942579,0.112794901814705,-0.0406717347526767,-0.223987270216798,-0.0356140006998075,-0.0580299003820418,-0.144288188495746,0.176465938711396,-0.225117057662831,0.205051681989711,0.319329411975209,-0.0641503069362967,-0.0870532555865957,-0.0865674907598521,0.0726716098226049,-0.305640043146942,0.0146190753085598,0.205115680645174,0.0382032876164081,-0.0971132804479685,0.010406800733133,0.0812806836949231,0.248797939385053,0.0651557420640983,0.235321133220818,-0.239219299682129,0.0186977789780465,0.14102796699971,0.119897869529603,-0.240760178221811,0.0834177059748145,-0.235523484808388,-0.0213493781568198,-0.0877841544819393,-0.0738729092256705,0.200132867222385,0.239386524458917,0.100560999018691,0.00775390674205399,-0.174174543631094,-0.0266148656047551,-0.0168102851274818,-0.0239756753638475,0.0443183791067359,-0.184351659745182,-0.128468515784413,-0.162155628830525,-0.263882094086811,-0.410451662950013
"父-女",0.321134520558682,0.401239895671698,1,0.556244521483145,0.376612636315849,0.00502787961847638,0.239629545060777,0.132626634758318,0.157827464944946,-0.137173910600313,0.114511486342014,-0.115589579967044,0.142503444280762,0.109575962235272,-0.11093998240132,-0.13638753614468,-0.277919372918545,-0.110811443238894,-0.292979262938338,-0.238845676127529,-0.0398193254743069,0.0945302015453303,0.129002746542649,0.00623408108087898,-0.184055559276096,0.0674393161165976,0.0525029006397116,0.0741284385252202,-0.0579501270886277,0.0761872248004469,-0.17130634129572,0.0118839409351074,-0.00754840193260629,0.188620147924328,-0.212512017072856,0.0261043922118453,-0.164534590929191,-0.130610712313239,-0.150390785289495,-0.192344945265656,-0.0649717061828086,0.044540570522182,0.0326837272292609,0.419497090320079,0.265470577638991,-0.322945615551756,0.0657254810950087,0.190990438329119,0.291713796777,0.20652907102872,-0.11186153045631,0.0311963857681852,0.177757794363257,0.0651439751606199,-0.0202767083400077,0.00762665601372754,0.214462441159894,0.140302438733391,-0.145206775575726,0.0843157968432794,0.0175927370361413,-0.138933516262927,0.151249088422623,0.214604591902029,-0.130305218569004,-0.223987681416276,-0.0180116773930676,0.0173133605426401,0.0293149684789965,-0.14114743444193,-0.172215130950847,-0.217161558146998,-0.121353402947709,-0.0557808845011902,0.188190152153508,0.106448602525059,0.303746215740294,-0.0656461083697775,0.134632570074484,-0.0985870619197449,-0.282143653666421,0.130076165482455,-0.23026015757677,-0.0407599779256632,0.151285631132849,-0.031091413718703,-0.111949750344919,-0.301402484437247,-0.195905015391666,-0.113415961159269,-0.00115471037098711,-0.00624560740660505,0.0120684629844883,0.0991054266224076,-0.261304604087241,-0.0172426754115568,-0.199865113618325,-0.364983957374268,-0.258769453760102,0.128549300792804,-0.202213198805644,-0.254633625591081,-0.186257807295392,0.210009418624294,-0.173028696484723,-0.0161480902221388,-0.403938637888715,-0.266396164610304,-0.0499179844119777,-0.259285030586084,0.129746590264666,0.101831514598051,0.121115992095751,-0.104684343453757,-0.146911507621867,-0.0381254436647603,0.120894484276393,-0.133008970458083,0.14057638351391,0.230627394407435,-0.279413203560706,-0.0740450592783135,-0.139701374622764,-0.173810106043791,-0.00257156741360455,-0.0105848923146575,0.208669545102495,0.257044623673626,-0.0243967094128044,-0.0642186840539222,-0.0610409763011375,0.115860968134733,0.130262222754086,0.144482890012483,-0.164665169921589,-0.198847264293577,-0.018416609865197,-0.0436428981516269,-0.375545677007567,-0.0707843789781384,0.0144646748568633,-0.131051444658382
"母-子",0.351360108970625,0.757197537486768,0.556244521483145,1,0.47343776215492,-0.2516535592243,0.0457123336119424,0.413946586138409,0.181004995936944,-0.0148750342839737,-0.123940809753751,-0.137057559511693,-0.132688563535149,-0.258584762575888,-0.300014962235198,-0.299523948298396,-0.268608122980203,-0.0320546212784317,-0.447398988080197,-0.052965156043811,0.131301694176922,-0.0589916247537836,-0.0707209825771234,-0.240308775706276,-0.322641064586593,0.101418116888228,0.20567761699533,0.0908656596894703,-0.180607686451538,0.0502436777765957,-0.34967261908547,-0.193174360949553,0.0208755680258021,0.184477612705694,0.128373221547237,-0.21791408358908,-0.0432122714515843,-0.0482026154646887,-0.249425111542754,-0.109661975842014,-0.378753845141718,0.0970608684625229,0.313493851489147,0.752432399298931,0.197794498686811,-0.0281324009134411,-0.134150468129195,0.0117866837284546,0.240453003438901,0.350112056041508,0.000643009992689927,0.0105175165391757,-0.0126109176383754,0.0183297293979791,0.167741656114468,-0.0726667218946683,-0.0952565475357909,0.281286119725005,-0.15066890235066,0.182065146886921,0.265791324679933,-0.00834226473170279,0.117907978575128,0.16363792231965,-0.0441261640081146,-0.352340446377395,-0.133764581535176,0.0651754441780969,-0.124152644496887,0.0762383014796161,0.0333199665387576,0.0321750326286178,0.0247326162165238,0.00632837431610373,0.125551746425157,0.355937018890951,0.115704202524205,0.0725437993138535,0.145439730035457,-0.224126083138714,-0.212296900865772,0.0065198121914923,0.0131819078364904,0.153071038709683,-0.132948606512172,-0.115508946607788,0.0802004681683273,-0.238818623704422,-0.116311885819535,-0.476699669850548,-0.346254113653902,-0.0389896839027212,-0.266749469541311,-0.0747914785199584,-0.0817860988701813,-0.161520215657724,-0.417740072294109,-0.175801056994444,-0.102886738678069,0.0351447907986778,0.0413415172828134,-0.29756036405272,0.0928295545704451,0.383442379651861,-0.174432995879409,-0.114244047772236,-0.273028492879308,-0.0838531764109992,-0.201616730416114,-0.0393465118602207,0.311585864652046,0.012535749073461,-0.00516332290506297,-0.163193120619784,0.0338389581977723,0.210674133838235,0.0584866106116452,0.216094332742325,-0.270641481815553,0.137886369819786,-0.0777544228942582,0.0768183027411504,-0.323576406102424,-0.0128258048867779,-0.159356208856143,0.0640147426087505,0.0430293288857862,0.154246161564274,0.220081123265749,0.205009868585845,0.0271442749960225,0.123149832889909,-0.0924254299434684,0.104391444553564,0.00037112016042995,-0.0814122644017554,0.0458311095280206,-0.128513626399869,-0.323629547095093,-0.207944103928116,-0.165860811880418,-0.487031115314125
"母-女",0.385841852326293,0.544832403067738,0.376612636315849,0.47343776215492,1,0.0534139344716357,0.300889919718017,0.0218309700956858,0.389456477214442,0.167896968533185,-0.146713324282219,-0.052284443405663,-0.213919922848532,-0.20332156922479,-0.0335166235789549,-0.0466132592484678,0.0185732604064726,-0.418820626864656,-0.00638426534724862,-0.0680436606094067,0.00558336818350273,0.0501734537869772,-0.333920405109109,-0.252088112059402,0.0140507833443234,-0.285846294333585,-0.317657540319188,-0.102412562718388,0.0906624437788977,0.34592758447506,0.0247370853857767,-0.00326006632785191,-0.233191002132259,-0.0270753379876933,-0.116262264745411,0.0155783701775472,-0.17512331655573,0.0824118348178364,0.0600312852597446,-0.0169065445147613,-0.159852951100882,0.275243715860219,-2.30726284946242e-05,0.307012900791029,0.428176187417549,0.190274793940852,0.0724481003693605,0.237391310973784,0.459324443938415,0.0840399435956474,0.26099546380903,0.252723441196545,-0.21708392264961,-0.011044723369324,-0.23308497040906,-0.0260089017655443,-0.0705359403586358,0.0165112984433951,0.205975507244438,-0.0213087617806571,0.0725578898430504,0.157164214305428,0.0912975654857863,-0.224368936473197,0.204903306192774,-0.0314100452065489,-0.0103429299935974,-0.115450529563308,0.0464616335230837,0.229799230086162,-0.140916947643779,-0.229039698927055,-0.158426007703867,-0.235219792008427,0.249899558600476,0.0860192432989386,0.108911841928147,-0.337377482857032,-0.266645314801307,0.00699476768655195,0.0180290374825145,0.129947391965105,-0.320315891281884,-0.17185917578091,-0.0185397298080642,0.142969963200936,-0.0973123530164799,-0.257935867310886,0.124215105616024,-0.256838920663331,-0.227774208572103,0.125181978206645,-0.367324119834858,0.0821002340053898,0.102765499412954,0.0580251524754961,-0.0599790182090283,0.0155774508919303,-0.321682191981979,-0.267705294501282,-0.0940863194639504,-0.0744413238866216,-0.0692223728207589,0.171746435455028,-0.0619140337336642,0.166897661948937,-0.0546066210163496,-0.115902809637048,-0.23916598665968,-0.222690739827577,-0.0419064819069089,0.404593300352236,-0.0220010683478239,0.038132615236092,-0.0395310242104248,0.106677956837951,0.349075558713013,0.142232742437712,-0.0773890886935327,-0.254788028906376,0.0478314094583591,-0.136802057677715,-0.158761010774495,-0.195081991518656,-0.240040535764225,-0.071061169964491,0.0391683976355504,-0.0793209058783184,0.178365335382156,0.0957540232540437,-0.00389770762628114,-0.0539414155639224,0.109720258999275,-0.384541689922239,-0.183305662942934,-0.127870979857922,-0.317658834984217,-0.350125953654789,-0.107021089672891,0.121393037942246,-0.109082205457446,-0.191354609818955
"兄-弟",0.275177872349013,-0.168168786696172,0.00502787961847638,-0.2516535592243,0.0534139344716357,1,0.462337904666762,-0.143966918076916,0.23047903906477,0.228212316447768,-0.181510432317199,-0.0572911210791871,0.0204546405490396,-0.10779953912124,-0.073217083675082,0.189759560118982,0.248420355381157,-0.0315284009139799,0.402909554324289,-0.125813525136522,-0.430125264939525,-0.174130454510917,-0.207274392632807,0.019536017801245,-0.0556803228744841,-0.31175105509003,-0.317145318751925,-0.280284281749265,0.254313925726147,-0.196271901595604,0.0982521369001952,0.0301062266626309,-0.281908910571269,-0.239378672756605,-0.308537324056999,0.104331558688111,-0.0473348422875647,-0.00555951278563372,0.0955740139578021,-0.0529834025759064,0.311536149173699,0.0914305133909261,-0.178612240560265,-0.380666994496447,0.0236501813488572,-0.102010578432482,0.434126914590306,0.128889493805469,0.0721687647258479,0.0139629276156573,0.14628870590903,0.119372854670401,-0.213234188424037,-0.00140219195836078,-0.0205938001434021,0.188707500059787,0.14064804734059,-0.279478774879048,0.355855812138068,-0.375452472361084,-0.178775441210924,0.197221924363001,-0.250502867654378,-0.0452526784769052,0.237306645388249,0.0973694575389463,0.103689761003732,-0.26274777340443,0.0275608170144665,-0.0123017511031239,-0.312767104048361,-0.330034155362634,-0.294690768883164,-0.303872652413438,-0.0970337482334005,-0.174257411570191,-0.0171650035694018,-0.0994758545546036,0.108134235303807,0.0873885317427525,0.339245477820883,0.28044674196,0.0702322565571158,-0.366034528136469,0.0692688908922273,-0.218514304520973,-0.280205524054596,0.0253290686214678,0.124910779781097,0.477822246353869,0.254555904693365,0.311922449631425,0.0748477026367244,0.130588900918846,0.0151292126220961,-0.203349045827237,0.200866050493755,-0.117908553012046,-0.0660651613194102,-0.059188585645316,-0.229992078605288,0.0768987395174581,-0.219126848159567,-0.190998994565749,-0.00833603365631777,-0.188785257669155,-0.134017334039005,-0.340804872680411,-0.029655658157238,-0.124943999129956,-0.0342611581974514,0.240464537102937,0.174210376516154,0.277526183870597,0.300925073559538,-0.117242842902991,0.225691131607524,-0.122058211882874,0.292428362138356,0.073911130923535,0.0077990477714728,-0.0608674416342376,0.0854333508321264,-0.0687985843895789,-0.0989025308665895,0.152975043586045,0.185624021277716,0.0998814333305735,-0.106307485961473,-0.00740423189202461,-0.0352000192120404,-0.272080352678017,-0.230486887833127,-0.292315174200218,0.0477072795442061,0.249546163042257,-0.380719101617031,-0.217304997695446,0.377418429748088,0.291279863255058,0.0925055156004482,0.533281054682973
"兄-妹",0.308261644217993,0.10773736313302,0.239629545060777,0.0457123336119424,0.300889919718017,0.462337904666762,1,0.21811664898327,0.511027290619486,0.28790469524925,-0.266841034508532,-0.193854503969617,-0.123173195515911,0.0821789122436701,-0.218003686783853,-0.173488591175439,-2.91394834344255e-05,-0.309529970241401,0.140355046646102,-0.405836066243641,0.0211374814798433,0.151580144040017,0.0500438449121287,0.152124947282039,0.0521859584552661,-0.118469765412298,-0.0403877256624552,-0.373450881537649,0.600414481324277,0.235573246606943,0.176558039539661,-0.0541450144907989,-0.424594401555098,-0.261613931837448,-0.356989752614611,0.118419940437654,-0.209674176143254,-0.173434915839706,-0.0796514385688516,-0.265564757354014,-0.0748521774874404,0.102748765023799,-0.319676224086802,-0.145551208476038,0.125874076035011,-0.278353991251507,0.180964971669321,0.109895245990145,0.3358784484173,-0.0239692520427568,0.524640469534426,0.58587948120312,0.0797011751995668,-0.181926869788683,0.106678828264383,0.0174701777496659,0.367315739797339,0.145449035801543,0.311222645154527,0.0497643604992531,0.166078274921121,0.268519453798523,0.0532052778590143,0.147847537985066,0.25956889693948,-0.16313392327732,-0.132339755964904,-0.404139625637154,-0.22742615822037,0.0165605314499584,-0.0813505330461913,-0.44879145809023,0.00721031699540565,-0.517212154679058,0.143994849692972,-0.322888750317377,-0.11759696526316,-0.315351971836903,-0.13459998729257,-0.205984161643089,-0.0662320379789823,0.478937955988618,-0.291180056722137,-0.130007413926885,0.300437809688962,0.104693171188634,0.0921317101414842,-0.233577696828747,0.151744046326252,0.131664433535323,0.00488683886853765,0.296696232402753,-0.1266838938885,0.0460535533701558,-0.180376113726649,0.0968601739299965,-0.0790220252620668,-0.130608114970904,-0.262557048122904,0.0543717063252191,-0.374544562587315,-0.094979667456057,-0.332055911691728,-0.000152515377470319,-0.222173985838558,0.245148943588232,-0.0801094755443554,-0.324068419001791,-0.192298141483204,-0.235217165923222,-0.0235253686911182,0.179047201456774,-0.041756313563075,-0.141227667880494,-0.114899892185616,-0.268812536054731,0.263839125752116,-0.312498358259535,0.0290174612244202,-0.0985415310817382,-0.136209955709008,-0.26626858697724,-0.148181645403925,-0.242646314134503,-0.334986896928367,-0.0829876815240473,0.468118611428692,0.366162029640187,0.320537396535487,0.170464647338658,0.188292673120551,-0.0131250038527549,0.0353036688828632,-0.114838683872672,-0.170075982240784,-0.012404136655591,-0.146485071184485,-0.401050738483182,0.10453434749914,0.217325792894378,-0.129660562748944,0.227997296375024
"姐-弟",0.00770831448620351,0.323860358896447,0.132626634758318,0.413946586138409,0.0218309700956858,-0.143966918076916,0.21811664898327,1,0.347642363846312,0.03298821943167,-0.126790330930147,0.0142295160253159,-0.161901620369851,0.0255534503423885,-0.179176333608522,-0.281721282096258,-0.280560328301678,0.0485533513818348,-0.37418852106978,-0.0098163761844015,0.361310526337904,-0.0704754687211765,0.276938983882674,0.089271130915055,-0.0772450891282118,0.369027856759182,0.559703767247979,0.116570381960171,-0.0397054652029299,0.219962446874602,-0.042599490011128,-0.0732827308939327,0.0581039450845411,-0.118521636636117,0.279493748621628,-0.0302728822068459,0.0789750242190588,0.0850790419891381,-0.0838665254189869,-0.00930477756406261,-0.462632848267704,-0.128583893915128,0.00735090781977453,0.220031838955056,-0.305836053114883,-0.222539143064674,-0.137480953701664,-0.319809866298638,-0.109912258012271,0.0674761537520652,0.0695851359241743,0.149135535936841,0.294693292190361,0.0179430620590541,0.21123732278469,-0.324276113691124,0.246245646122554,0.274747825023703,-0.249817441818379,0.197626087877511,0.244544121805196,-0.165738843327108,0.0267103263980029,0.059065579357446,-0.163911149422526,-0.134645014036681,-0.146143076910729,0.0273796761778543,-0.161726697788121,0.205070766281771,0.279718757152019,0.111790844437235,0.324797284166632,-0.024210054839795,0.0539489040490681,-0.106778487282077,-0.353799095140858,0.157349455865402,0.0414326408883228,-0.152675248017694,0.0234772938908854,-0.00625505984129406,0.0410169527885319,0.24537325244823,-0.023119270186875,-0.0202907455263744,0.177908397013609,-0.149201364487623,-0.196624282211418,-0.327095377156873,-0.442529131655653,-0.179586010440057,-0.255591312842763,-0.347563579629925,-0.132703061653368,-0.110211030761276,-0.541851843381715,0.0558996115997735,0.0530094340329854,0.268885293767337,-0.203953336243666,-0.108621673126191,-0.153908047466372,0.0451158812215789,-0.110153218592566,0.0139329662608381,0.163788924813652,0.162766461743923,-0.171017787923967,0.215194667377248,0.187427963053727,-0.261883289246791,-0.265284266552405,-0.0898689471773656,0.164815532269463,-0.0999371264888624,-0.167721153046806,-0.0391863199423396,-0.385437621031363,0.0773234842504708,-0.202240676830751,0.206648802923203,-0.163909181889457,0.245725527993826,-0.0846431475146153,-0.141504765709212,-0.0287748674477143,0.0713769404477344,0.257764206137449,0.200440764385474,0.145298876405098,0.107532817542301,-0.0978645763845569,0.448637618762364,-0.135650841511366,-0.104066072901953,0.422842218697455,-0.0477895570619561,-0.218886200285818,-0.303346503444564,-0.413006531396161,-0.351852973952108
"姐-妹",0.11421392259945,0.132049825567533,0.157827464944946,0.181004995936944,0.389456477214442,0.23047903906477,0.511027290619486,0.347642363846312,1,0.238311603185309,-0.104525139988462,-0.186128785904191,-0.318084274115872,-0.0951495224613678,-0.129689248830555,-0.0738487546608005,-0.341591988018974,-0.432221741112353,-0.204710001763663,-0.269951485462483,0.168003135115613,0.255302247893418,-0.0421933681574295,0.0202140144966499,0.0472965601606401,-0.19371156676005,-0.0362074100055642,-0.0837766730293765,0.202949329404149,0.4336399720878,0.0514650480021784,0.160553532986434,-0.024966021926587,-0.120332406606734,-0.00922548260581962,0.126641328368335,-0.248127298079739,0.0495233993012304,0.123531458065883,-0.189017084006311,-0.184656100738035,-0.181164397984679,-0.148478015833482,-0.019071989119714,0.124669287035766,-0.201481450646446,0.11133650796621,0.0400344625162924,0.333221328052191,0.243829066046223,0.224610006554739,0.280470445508445,-0.0207554646243995,0.271245893777857,-0.0427413705042235,0.0303364551060919,0.373683362692695,0.284899645137002,0.301891658568054,0.097606851303705,0.169631512390601,0.282906368979364,0.234908254820531,-0.0740244224110206,0.221133237547221,0.158479971461843,0.180374008396352,-0.155506169936749,0.0764729931619107,0.202683272865946,0.0385998451344229,-0.147426297159021,0.135491643702782,-0.169538901264444,0.381218478901838,-0.150386258149006,-0.105419256828695,-0.448848825092712,-0.227402657908318,-0.0320535130668096,0.0639462551132867,0.193138833892632,-0.33961890483725,-0.070946918919423,0.0665613473872681,0.17735075587573,-0.0833881013837047,-0.279246337832016,0.00410822446535132,-0.180792556716466,-0.217942986501448,0.0954056982689236,-0.352973009050745,-0.0584077754727664,-0.0728599557331231,0.158644772000094,-0.226857212294295,0.0202300611041229,-0.297029983874889,0.0312472415100136,-0.287355936919668,0.0667298465290388,-0.289795388866989,-0.331175987374914,-0.238886037074514,0.41147139811212,0.00440501997604994,-0.17638121270455,-0.364924370780087,-0.229381223090436,-0.139151649118762,0.164584575741093,-0.0798934304793586,-0.0450542477914325,0.0317666987982662,-0.130841654833961,0.0854614010932614,-0.111780224934357,-0.202165241478782,-0.228193306574549,-0.161070095382816,-0.304712118337488,0.021232760399436,-0.270909136856788,-0.0848937122145196,-0.143092320823414,0.13778158054708,0.102076687075965,0.114402944964012,0.0559939609708841,-0.0100259657176495,0.0957190530651941,0.179685012030133,-0.0775744013193245,-0.358657029516732,-0.160074802145383,-0.0404586927218363,-0.0871949717043577,-0.208745541569317,0.172644058365236,-0.182462957577034,-0.0847111460037779
"祖父-孙子",0.1101724653463,0.174127411415657,-0.137173910600313,-0.0148750342839737,0.167896968533185,0.228212316447768,0.28790469524925,0.03298821943167,0.238311603185309,1,-0.100390783237939,0.261929836245087,-0.134121191670445,-0.138219882220158,0.0994635216242331,0.318718343350483,0.296032086792779,0.0181380276604591,0.273229443689099,-0.0301327344528115,0.15588343264792,0.244158019061482,-0.193551631326428,-0.293886373004919,-0.0429330106760641,-0.215575454813997,-0.33348683830917,-0.382952776180103,0.2227620260014,0.132849285304974,-0.157824074828627,-0.071591949992047,-0.283843574195619,0.00946801864312812,-0.302040277560416,-0.345873971993381,-0.170941197743791,-0.0466783178433153,-0.0235903322473679,-0.072025882537008,-0.259023218823614,0.0779118596109743,-0.0752300995250299,-0.102958796204111,-0.121183702724648,0.0995683570189318,-0.192254308568646,-0.00310497235389046,-0.00751752877212283,-0.0285465922125591,0.0797525185249662,0.210113190604806,-0.348027556116313,-0.375938824144778,0.264424198444463,0.0040576186637583,-0.293928751181353,-0.127965323733106,0.393850605628153,-0.193782270754174,-0.169198276017234,0.390306849317779,-0.3065403313089,-0.0909651978090801,0.500566682983972,-0.107979382877964,-0.209570056160812,-0.402534354278481,-0.0751686864353356,-0.0309746415764314,-0.0069087804313097,-0.446784291220281,0.0285133038290994,-0.388844620665973,-0.0575398480856372,-0.156015887348209,-0.116408503476762,-0.336976630802844,-0.278009883777477,-0.0539914349193499,0.25977224677534,-0.0973965899606904,0.0487027148256056,-0.0863106522537473,-0.0512019259199455,0.0765907480495531,-0.0370985668206842,0.212091739487532,0.442494902024824,0.00681964511703343,-0.118823686454366,0.212808925760936,-0.179050124087069,0.167274986928927,0.170310017808191,0.110380231166974,0.137866674777627,-0.196476314243288,-0.190690091424693,-0.353863178954756,0.0364640762557602,0.0806856297327073,0.0699482647952733,-0.0348106180918062,0.0590190547927799,0.0977237864259328,-0.00909651566521866,-0.166119948542756,-0.103947045983205,0.118752687871365,0.180971691905303,0.429761567341438,0.23115684841466,0.264612720863879,0.0617324855699744,-0.0445055427068868,0.0683957124809279,-0.040594256654186,-0.116954513610292,-0.203789713714525,0.165435566387475,0.0462046375843604,-0.169235113879002,0.0543109528210479,-0.19571950799492,0.0647987257557482,0.0652542301501946,0.0110556012648251,0.0671021859246858,0.414285082690567,0.0810997860110628,-0.214480888956758,-0.0854962706848343,-0.301115313972964,0.0863491034798637,0.162193884007425,-0.13562132019031,-0.276557708540222,0.226117950023495,0.36272429812466,0.110547208983489,0.255587154330302
