"","表嫂-表小叔","表叔-表侄","表兄-表弟","表兄-表妹","表姐-表弟","表姐-表妹","伯父-侄女","伯父-侄媳","伯父-侄女婿","伯父-侄子","伯母-侄女","伯母-侄子","曾祖父-曾孙女","曾祖父-曾孙子","曾祖母-曾孙女","曾祖母-曾孙子","从祖父-从孙女","从祖父-从孙子","从祖姑-从侄孙","从祖母-从孙女","从祖母-从孙子","兄-弟","同父异母兄-同父异母弟","母亲-亲生子女","母亲-非亲生子女","同父异母兄-同父异母弟","同父异母兄-同父异母妹","同父异母子女-同父异母子女","同父异母姐-同父异母弟","同父异母姐-同父异母妹","弟媳-伯","夫-妻","夫-妻","出轨者-第三者","夫-妻","父-女","父-子","高祖父-玄孙","高祖母-玄孙","公公-儿媳","姑表兄-姑表弟","姑表兄-姑表妹","姑表姐-姑表弟","姑表姐-姑表妹","姑母-侄女","姑母-侄子","姑-嫂","姑父-侄女","姑父-侄子","亲家-亲家","继父-继女","继父-继子","继母-继女","继母-继子","继外祖父-继外孙女","继外祖父-继外孙子","继外祖母-继外孙女","继外祖母-继外孙子","继兄-继弟","继兄-继妹","继姐-继弟","继姐-继妹","继祖父-继孙女","继祖父-继孙子","继祖母-继孙女","继祖母-继孙子","舅表兄-舅表弟","舅表兄-舅表妹","舅表姐-舅表弟","舅表姐-舅表妹","舅父-外甥女","舅父-甥媳","舅父-甥女婿","舅父-外甥","舅公-甥孙","舅母-外甥女","舅母-外甥","妹夫-妻兄","妹夫-妻姐","母-女","母-子","婆婆-儿媳","原配-第三者","三从兄-三从弟","叔父-侄女","叔父-侄子","叔母-侄女","叔母-侄子","叔-嫂","继母-继子女","继母-继子女","堂伯-堂侄","堂兄-堂弟","堂兄-堂妹","堂姐-堂弟","堂姐-堂妹","堂姐夫-堂内弟","堂祖父-堂侄孙","堂祖母-堂侄孙","外曾祖父-外曾孙","外曾祖母-外曾孙","外祖父-外孙女","外祖父-外孙子","外祖母-外孙女","外祖母-外孙子","兄-弟","兄-妹","兄妻-弟妻","养父-养女","养父-养子","养母-养女","养母-养子","姨表兄-姨表弟","姨表兄-姨表妹","姨表姐-姨表弟","姨表姐-姨表妹","姨母-外甥女","姨母-外甥","姨婆-姨甥孙","姨父-外甥女","姨父-外甥","义父-义女","义父-义子","义母-义女","义母-义子","姻伯叔-姻侄","原配-继室","岳父-女婿","岳母-女婿","再从兄-再从弟","姐-弟","姐-妹","姐夫-妹夫","姐夫-妻弟","兄-弟","族伯叔-族侄","族兄-族弟","族姐-族妹","祖父-孙女","祖父-孙子","祖母-孙女","祖母-孙子","祖先-后代"
"表嫂-表小叔",1,0.357500034128646,-0.172778096916674,0.029125743350948,0.223703422768156,-0.229758430717943,-0.0561815755440286,0.139384064995192,0.382211327131078,0.0894693350025237,-0.0778078922492775,-0.00711297082455231,0.0232906504191085,0.190281659058695,-0.213958268759445,0.186615299317828,-0.1775585026098,-0.297531677517059,-0.232107117562967,0.0297056923163176,-0.192715550759488,0.216231614276418,0.176617724949313,-0.352362106241515,-0.255968480801682,0.116410118314557,-0.120870321289319,0.0100091462266486,-0.379238420896135,-0.454076624343154,0.578160066974028,-0.0546950480289573,-0.147297754966615,-0.386040730689781,-0.188260656649847,-0.0435801742305597,0.400684629053013,0.138359844979212,-0.131972320606446,0.345232061485546,-0.41367052354107,-0.114882909934108,-0.225730065781435,0.000812780349759928,-0.204970346382862,-0.195767518078488,0.520710746403715,-0.0259768300051765,0.0466171370150246,-0.393429733012173,-0.0778427576010717,-0.134847704257845,-0.26721472833185,-0.30349790924043,-0.2807128213466,-0.242741462380896,-0.278564076553745,-0.197494188177075,-0.00604862326569899,-0.0575456325362798,0.0306623522064467,-0.0179199125162799,0.29042287906442,0.417570143741994,-0.0973753121503412,-0.039942722546334,0.370175443282139,0.0278150995729493,-0.278666470306472,0.0837613389326305,-0.185919546814492,0.206259693109111,0.437188610710055,-0.0207679835492028,0.266900989422748,-0.22685672434078,-0.031147924221974,0.176626924401548,0.253935142670286,-0.0675409458649597,0.0108089444499917,-0.244006467971811,-0.108433960435753,-0.139143486178141,0.153800431603663,-0.16724651412502,-0.042378780798962,-0.160034716175604,0.286544184636923,-0.295174584638968,-0.149688822486659,0.314135955209693,-0.414096539536927,-0.123165284122989,-0.330288070045619,-0.0597187207714575,0.405205933056986,0.279009995919419,0.330147684531986,0.169779505113604,0.226990132188263,0.0364385721564952,-0.20987481845882,0.0658477432449607,-0.0899639874685366,-0.127511906976604,-0.0405012765221719,-0.199528483520395,-0.139441791070988,0.0117958228367764,0.145318738668385,-0.165431362107441,0.199567944796732,-0.0952587393664602,-0.15290896470074,0.0105160811935647,-0.260521877083961,0.0292701030564387,0.542194115601855,0.0150920669796555,-0.141212685646494,0.241554445458062,0.0924364247018792,-0.16554594259564,0.131894535114648,0.514383334590484,0.162294074077219,0.259988454664602,0.347357601576924,-0.0229934276950441,-0.201287287252734,-0.14258815766027,-0.248823235355801,0.496829440372746,0.313791392304888,0.448056029163464,0.268783605106523,0.200038893780328,-0.0287922405387188,-0.274339884955241,-0.155840643878996,0.118140604624594,0.202894342988538
"表叔-表侄",0.357500034128646,1,0.025435439904909,0.0108343280169817,-0.0908083565242927,0.0279046834175974,0.110315952174147,0.426423086446001,0.048890502331239,0.0602280085986643,0.233732205072579,0.187565369219814,0.0676080922741042,0.317386787540227,0.0799655223048743,0.000917758733412954,-0.4534020060168,-0.0846315586402819,-0.148568088217553,-0.0590467466594873,-0.222368534624996,0.251170869768524,0.191196419330577,-0.314987682909536,-0.172868867771511,0.26366368658794,-0.00501734332151088,0.0557065178758534,-0.336120963493626,-0.234496741414207,0.202818961059844,-0.466606237194043,-0.275031322598409,-0.31474966121988,-0.24817344730154,-0.195993964482505,0.028248440309428,-0.0076373193889402,0.0523860679979781,0.0425323954524147,-0.278937211781849,-0.115900083714185,0.181220832089323,0.225601677392716,-0.334904799778378,-0.256921476891645,0.561506511441173,0.0128518576611009,0.206227962591435,-0.0436129935453454,-0.269241578060775,-0.216228219736872,-0.244214841900174,-0.315329230419432,-0.172544040344754,-0.139470144907721,-0.0126015140431638,-0.0519423740395874,-0.227911418702467,0.191720247269897,0.0923074874074084,0.254955009766554,0.262002135341987,0.378582429081507,0.184978538067051,0.157217558108467,0.0632866973035318,-0.11365098070689,-0.392082562622659,-0.339556655268966,-0.330259175037065,0.296319966810905,0.16439982091303,-0.16011654147327,0.465258420750057,0.0292682960809538,0.0150780873591833,0.1470555120222,0.451621732510288,-0.136968216063068,-0.236932470441474,0.0407513850757981,-0.238202328820455,-0.226038048702443,-0.0122697320178529,-0.0602196905789171,-0.0276079565901405,-0.0363563937537107,0.473622475193338,-0.269494112731271,-0.345749370542367,0.513191136756085,-0.199516111336082,-0.251268750362738,-0.307551167358965,-0.2837500010193,0.702344135091258,0.579696793134696,0.360651206565102,-0.015156286867554,-0.097629764156086,0.0120427039569426,-0.10114707207925,-0.0339762089792026,-0.065190487561633,-0.0439733436846669,-0.00241241292402108,-0.457627164083725,0.104561974850609,0.0509204392302039,-0.123776752777742,0.117575106726675,-0.200322536634465,-0.370236011541019,-0.136062700441828,0.243279430738239,-0.334207593925739,-0.21848041022418,0.449110318383819,-0.26394705190354,-0.318606306286345,0.00265647064505484,0.284606772983924,-0.154515325765702,0.0663916701758774,0.234271212363696,0.0984368873168535,0.303646477515937,0.21804307933314,-0.32720255880455,-0.0992154522993493,-0.166399082990959,-0.413551334316526,0.186813321351422,0.180216405342646,0.50487724756511,0.574059285475398,0.60914512081309,-0.0512883215335176,-0.223257956018631,-0.0643689215354667,0.171574179350251,-0.043822223247773
"表兄-表弟",-0.172778096916674,0.025435439904909,1,0.370198635972868,0.0917170702999699,0.619370850438387,0.060423504512805,-0.331250480604766,-0.419157330519674,0.197990955435553,0.257697886250305,-0.0632655246334039,0.284728751585268,-0.0994387022633463,0.543963639663089,-0.00628464987894326,0.0774497990198367,0.0585733972661341,0.0737525072129252,-0.196828294487008,-0.35952381021991,-0.109358639631877,0.0461424796418931,0.220392328422565,-0.339433292442686,0.251072369153994,0.45913997146842,0.255027282521322,0.257074960727435,0.357680119364994,-0.260657342228923,0.057282756529491,-0.308457528539143,0.210514747915528,-0.213423658908213,0.287369030151574,-0.178175846981034,0.169486744368161,0.463097740414258,-0.279179375650542,0.372324726811145,-0.142909001996255,0.625467370522373,0.373553627051059,-0.0554673384521032,-0.0735925078705506,-0.282529081997475,-0.314014749337715,-0.111664936429314,0.169034716627125,-0.1111697611818,-0.185218601081971,0.145185352124417,-0.0318836936372476,0.105247901235163,0.166924359100282,-0.0186578700139642,-0.0342366236384951,-0.274536213572392,0.0069707481418638,-0.286353494993689,-0.0294068133979644,-0.15880184221448,-0.152969889277019,-0.0202477762802999,0.339062459100749,-0.0471040365918566,0.258236313069472,0.256134020397583,0.0707566895588712,-0.0536004423347872,-0.27030938825966,-0.421311756967735,-0.11982127817754,0.139379363191946,0.183829448812661,-0.0140854417438219,0.242394936714416,0.0187138162451646,0.552668551936328,0.272803394814036,-0.065209332314469,-0.451530374795142,-0.244351912267639,-0.300233491853282,0.0680619613833883,-0.376785305992278,0.055603627189893,0.0157642067191492,-0.380454662050957,-0.24658017489361,-0.0246540720859452,0.0246067442738563,-0.262413294056623,0.0466288923235303,-0.271543219802932,-0.0539604271469236,-0.256714627652319,-0.287674259598085,0.306721595201431,-0.0567981310346722,-0.391756138659999,-0.0789279828939057,0.0442903487998601,0.506439803220279,0.232739859288465,0.0961042110357426,0.141712969094975,-0.0182765303409405,-0.1674335096714,-0.15506514971175,0.273353483201493,0.16233578743474,-0.258990686818528,-0.191389217937771,0.38841629527221,-0.0028011379342002,-0.165175070945619,-0.20907314135216,-0.179392064804355,-0.0942892098904431,-0.118860299564132,0.306126001099327,-0.205140125396187,-0.144070926594883,-0.140688234554167,-0.221587651623495,0.0527723687462243,-0.0447842628428881,-0.274108916891416,0.211440831011683,-0.0308697085132957,0.20019151565211,-0.263129008136047,-0.0271691555098919,-0.00021151336514789,0.106040792169553,0.170831932896446,-0.516294774989458,0.127999404215994,0.05695429121297,-0.192667659978275,-0.12953398628281
"表兄-表妹",0.029125743350948,0.0108343280169817,0.370198635972868,1,0.182337456051182,0.305133761788321,0.0247779817015472,-0.239954840260421,0.0267090876553819,0.415447967990548,0.327391611526918,-0.120653989046023,0.69122912011642,0.189318205350645,0.248857233435437,0.544542065138637,0.286841748160232,-0.212454937004504,-0.018964787670495,-0.24720470100331,-0.1712375615069,0.226439042476891,0.288917038363857,-0.209788367126896,-0.343801754914097,-0.0305941028219137,0.541933268173552,0.106369043673056,0.146196507688307,0.0152828775125048,0.123213605677376,0.172008694984471,-0.143463726969619,-0.150880313197259,-0.0549918950297421,0.498977203330334,0.20616147152889,0.0648912173289612,0.304163524154661,-0.201185603758834,0.22625596717974,-0.235958899964754,0.465945669027656,0.410355479315409,-0.0502441869721333,-0.0800798803983077,-0.0585498083860862,-0.289480019843938,-0.237774572780941,-0.0465435324672113,-0.0816674625589549,-0.241260137900158,-0.0784413406742739,-0.13996496639319,-0.25486786718187,-0.0409986306663118,0.136035541170979,0.0283031369509151,-0.139824938432055,-0.294063885284121,-0.1752950533829,-0.261382440010953,-0.0554612787705225,-0.162722483509174,-0.185598439436672,0.204617510364497,0.406581758210166,0.451032025965,0.239550929785613,0.116896428850353,0.000629826426367256,-0.360472034558073,-0.158522840970027,-0.337093751232109,0.00954640334314951,-0.0910496847312181,-0.0871045625544678,0.334833757919899,0.126866333351199,0.450647345712344,0.380569985252376,-0.399214570560559,-0.184247132943373,-0.0179778757624566,-0.408174995183586,-0.402972601556522,-0.440060908520974,-0.340446078676436,-0.0912438043286581,-0.366038762156833,-0.378533262664749,-0.191697844235391,-0.23369393845107,-0.389684405076821,0.0323626727772447,-0.195693064593248,-0.0630682307965147,-0.30599132616636,-0.239159479716332,0.533386145270812,0.141040560919951,-0.379820190084692,-0.222997935445609,0.588596898928991,0.565238526773299,-0.0691974457908557,-0.194997208141288,0.315769532017768,-0.307794876230711,-0.36653101800873,-0.149703539580589,0.38327886621799,0.00833748207583297,0.0481849794923794,-0.195443790974789,0.0394935374402372,-0.0264669464702556,-0.148997961679716,-0.154253584888467,-0.0324870308172878,-0.00731189794604685,0.148838741881123,0.317382040226962,-0.0248807549069778,0.106513598386899,0.169007234973925,-0.0510695727193539,-0.224252954617683,-0.169651326132032,-0.174135935738887,0.0757335489182696,0.118498797961164,0.354119603551256,0.145467338110448,0.316746803595427,-0.116583048522657,0.0539510077260382,0.0877471917448473,-0.422519908430169,-0.0212446922824004,-0.345304985075875,-0.292142588932301,0.440819551336162
"表姐-表弟",0.223703422768156,-0.0908083565242927,0.0917170702999699,0.182337456051182,1,0.182243547674038,-0.234391578057495,-0.195947479276572,-0.0668799195731326,-0.26445147979408,-0.27553436266097,-0.180638186423244,0.0310580753878824,0.0634259203547002,-0.0924160026993547,0.188881668696481,0.266684009809071,0.0927110213970421,-0.331509481033434,0.158267294092225,0.0818110663623643,-0.295608357350377,-0.284485491385641,0.000247248753377542,-0.0130059321501611,-0.0724835556589055,-0.16983470595493,-0.285150712656948,0.136843899449341,0.0744343805243275,0.168001231821029,0.32465300471353,0.00095315841504485,-0.0543165064193409,-0.186908668521868,-0.165852009271577,0.220699385664901,0.514740747342595,0.0535632588553729,0.243031348131396,0.119986433103032,0.367642179500861,0.0109912678469297,-0.150664207742867,0.213664980560747,0.0605720701776124,-0.0956096294713043,-0.0979972681710818,-0.445414495987425,0.0495566271277383,0.281843020335198,0.14484625630253,-0.042086680344865,-0.0620010486162016,0.029559547391245,-0.0228848336918545,-0.248587692067936,-0.266967459034987,-0.201496824900606,-0.30931866457159,-0.177178334842787,-0.148941927738444,0.0607187535770378,0.0325085148299183,-0.205532209148321,-0.283321593252761,0.358525322007385,0.0774770186388083,0.204568697135869,0.5181686448688,0.225223725043899,-0.322026415644103,-0.112936228150782,0.027134502043341,-0.423271180713252,-0.169144795339471,0.111000283508219,-0.255192416184017,-0.409915186962795,0.0493731300645964,-0.105394860555186,-0.107433454511586,-0.0505992106938174,-0.247631248662088,0.00570864713026196,-0.188672253119974,-0.0576766151484437,-0.17317643388508,-0.285621345592813,-0.015337623825966,0.0852878006383989,-0.246720064817654,-0.0697268765491452,-0.0615848378247722,0.0905965657010687,0.0690835355236113,-0.25161351212278,-0.245541487609895,-0.0149702040872662,0.0783931758484876,0.697262778775583,0.0623608486643062,-0.0693864317527131,0.0554604836804513,-0.0832584441092743,-0.0150468990172222,-0.0127456354269859,0.33512401271183,-0.152690205007991,-0.0165831848789461,0.0018781768708926,-0.351663185873836,0.730704833217039,0.349739208747584,0.401533242302379,-0.249416334214591,0.122921061494998,0.133979217807528,0.00453807424602553,0.375988454425626,0.145271914466481,0.25673600715879,0.139411725269252,-0.0114651342503613,0.253931527020563,0.0694096507604045,0.0177564949021117,0.230543006319717,0.281250958111971,-0.0463555081199245,-0.175829427322281,-0.13554903608726,0.279178314026966,0.0502075434885427,-0.158615299745752,-0.274831661072536,-0.343570506964481,-0.248365958382341,-0.0547504991666245,0.017767348745017,-0.134237862797896,-0.0150968112424546,0.317078244316923
"表姐-表妹",-0.229758430717943,0.0279046834175974,0.619370850438387,0.305133761788321,0.182243547674038,1,0.0259761825028334,-0.179005131756449,-0.352379183762914,0.0870047110489061,0.100451580880415,-0.00970405529584147,0.196966250536172,0.0689152702410215,0.548648550996723,-0.0115682621037631,0.0186197849911369,0.183610498767091,-0.150004927834414,-0.140526511818139,-0.26855515131196,-0.319052542030233,-0.172849362681746,0.197494667758355,-0.287537838167604,0.0759787101852883,0.292736507604926,0.0147410566043924,0.141920488832306,0.406897731012978,-0.229058939824002,-0.0294843920654383,-0.255321484621827,0.192834833137431,-0.282697976272436,0.155647101644586,-0.170936789350463,0.434604583580211,0.588048315497605,-0.259725207279821,0.280475902968365,-0.0535602220286106,0.632887207633866,0.436867856008984,-0.047072374807847,-0.125914047085802,-0.239023559289486,-0.223290072365784,-0.318961399348567,0.261768585372166,-0.141113606095398,-0.135528163505327,0.0751017707873236,-0.212698526934676,0.162097807412707,0.0891353667346627,0.00719988789089621,-0.202733413308493,-0.379372959867125,-0.115246944658217,-0.378621359934832,-0.0556003811494933,-0.0798211291392372,-0.058116984171619,-0.00118142905913932,0.200392049216004,-0.105868260799891,0.280119195567896,0.256146880231316,0.185946416313648,-0.0522433001066094,-0.189592213813638,-0.437648281842575,-0.137553314846712,0.0608337504138558,0.217655677571166,0.0602393486164805,0.0952761241727021,-0.0686638912429081,0.494248025028885,0.217833852350921,0.0729655709764678,-0.441627647652488,-0.263754539356074,-0.331695580235986,-0.057561987318378,-0.192070942149175,-0.0384888165355187,-0.0459712973846496,-0.186089034848305,-0.188751417671042,-0.0810846895518277,0.121965564116321,-0.135491456043644,-0.0361875881689358,-0.108011914247143,-0.065060284797201,-0.241443990805086,-0.123705416269046,0.228373931735068,0.110045986633319,-0.246111420800527,-0.212654363230367,0.0875967813451442,0.497611363145642,0.196988670139214,0.133801238708122,0.0949809183952299,-0.102237769144264,-0.191748385266121,-0.164849298222993,0.20319409913241,0.32518617845106,-0.0539601208329988,0.0536967483380194,0.26226304443324,-0.0730212077917802,-0.0785322677679169,-0.164922595366814,-0.0336941312005554,-0.106599571026233,-0.0187624505978614,0.326623956427494,-0.148508252686137,0.0895248084884408,-0.290213652344445,-0.182950099159926,0.153418746727035,0.0557044239863303,-0.255562815320751,0.0960124419017409,0.0585368913767175,0.249261617158926,-0.262493081593642,-0.167385129774272,-0.129592637329487,0.0633076159677465,0.197711194282134,-0.415031419406126,0.119638882166794,0.0589524801589533,-0.13647514133009,-0.0832945790389108
"伯父-侄女",-0.0561815755440286,0.110315952174147,0.060423504512805,0.0247779817015472,-0.234391578057495,0.0259761825028334,1,0.208881843643269,0.131380617439943,0.391369052931976,0.494272243641073,0.571207820892125,-0.0429021410396851,0.170996177351169,-0.0895983053552078,-0.0773208198091472,-0.275974017936174,0.236900801677357,0.406778526956692,-0.371197132750779,0.0585720226899493,-0.164352956895821,-0.173049835013099,0.0351437561675862,-0.0176588472782707,-0.0150243236809924,-0.0220252420273727,-0.231425891018644,-0.0219455328705778,0.161085344224888,-0.191300540213501,-0.270337786597564,0.232919453672813,-0.0218972082323853,0.300501370369824,-0.0547123803004286,0.0629495753444559,-0.158600701873363,0.00320585359032841,-0.441888185620528,-0.0464780720231422,-0.0210012571270377,-0.0290775634644938,0.421716041521743,-0.342884269417587,-0.223338468139174,0.040336759633177,0.128810525189723,0.202553360235049,0.0154558436435958,-0.329134779280949,0.215264683745032,-0.124849026069363,-0.302067291053256,0.182461651047877,-0.0951998226634535,0.468551853730932,0.430878580145253,0.255074742864915,-0.132363364107844,-0.237151880236504,-0.232020567037638,-0.218637497216845,-0.167053416975925,0.446423316783252,-0.286116244176106,-0.112715262803409,-0.16442287005373,-0.286292638023129,-0.335053416221038,-0.317977726383523,0.170170096767767,0.118449940331707,-0.176021866754494,0.198731453734673,0.0163010388705108,-0.0218143195481613,-0.201885785987811,0.350847364364226,0.107517882411759,-0.0429330162713122,-0.0621064221615234,0.095481008116802,0.387639580687727,-0.387344430583629,-0.144617259003356,0.00583058958552239,-0.104667484799361,0.0742036166076909,0.0833456451799498,0.141758258136884,0.11159023851604,0.0927530593810219,0.117526573406899,-0.234838561350258,0.32113048284428,0.108660301119397,0.328944676441581,0.0821888047717016,-0.00027934179165746,-0.247415430566391,-0.0258640091612291,-0.39406053057019,-0.15069973604625,-0.090478637138403,0.0372081444876562,0.0558613570674794,-0.35823845130868,-0.180409285945498,-0.281209572518253,0.237431356059285,0.331927396715892,-0.225346911820915,-0.194750505829782,-0.0763361643554903,-0.217058802767154,-0.256959859511226,-0.287986213264345,-0.211175254228478,-0.287537508388462,-0.317073886338099,0.472074716992023,0.326665643613894,0.34471461717928,0.393151702170128,-0.225923201625564,0.43371341961556,-0.17421149827894,-0.220763548767475,0.335982117047153,0.0563662712615952,-0.117957431755131,-0.210450032254612,-0.253328664889085,-0.133926238912976,0.0528828308567885,0.145114501429955,0.173417180588249,-0.038969647467437,-0.119263867915902,-0.109837949302879,-0.273919653714174,-0.0805289482833298
"伯父-侄媳",0.139384064995192,0.426423086446001,-0.331250480604766,-0.239954840260421,-0.195947479276572,-0.179005131756449,0.208881843643269,1,0.390489771359424,0.0268713568524442,0.0936353888798794,0.476045085246845,-0.0877754338479315,0.425809282933589,-0.199209356122197,-0.0245752535409514,-0.46224627482519,-0.138246047943984,0.0794498663142478,-0.163593205114876,0.168945045410163,-0.0139302676144,-0.126857674856292,-0.312356784225413,0.273710790724103,-0.0949903982567083,-0.227010539622933,-0.0379357344745358,-0.387710442601265,-0.286072914871203,0.281671327885328,-0.453412944098807,0.0758936969717482,-0.243475029250743,0.0344581911003076,-0.274455711844094,0.143072396913857,-0.113724058111115,-0.224586276199246,0.0898595299956153,-0.367152777642123,0.0684027185988795,-0.104399052038167,0.0873716109037561,-0.369253406951402,-0.341835078520114,0.444201523119272,0.167507657962831,0.193324044748863,-0.0580763707619316,-0.309121882677536,0.0853665011738585,-0.300855209433805,-0.276244486838458,-0.181339604487945,-0.317655720457092,0.137288763544876,0.0367244845086455,0.0124693898444813,-0.00259117147808108,-0.0076416415160425,0.0251340858553189,0.333122127568807,0.340423845433298,0.460523783788571,-0.0282874569150422,-0.0383925161599578,-0.127455874368358,-0.368485754717991,-0.341882928888324,-0.350884077952632,0.65579029198055,0.455341645375513,-0.15057729184726,0.270041376021041,-0.107174576850354,-0.16649224161289,-0.100913695097011,0.275014806728492,-0.401607858069493,-0.306424127510803,0.098437271299961,0.167637993570954,0.0320642688180851,-0.0258029673592224,-0.0125154273589922,0.155512244604671,-0.0702344060907066,0.370235355903648,0.167701334900966,-0.0233410848910851,0.337796490669728,-0.0100007580836172,0.116676083701542,-0.389681169714749,0.0587655561434469,0.402331702250483,0.503264984206647,0.558462856888629,-0.239637746385663,-0.150833195393401,0.207393365912677,-0.222379477876907,-0.0480414061138057,-0.263295469943232,-0.219686398531209,-0.189342918519236,-0.398436995749823,0.0295316579696873,-0.000598741300863774,0.295725451461602,0.134588188292007,-0.226000638439831,-0.112667764281011,0.0334521854529198,-0.0424449614344534,-0.387255477714827,-0.308464987922796,0.386278542167925,-0.2930779459022,-0.350336555523454,0.231900657448233,0.254288615481059,0.114995691167371,0.382724801954032,0.083522897552245,0.36569272058079,0.117039737456045,0.165739404584872,0.00148941874566627,-0.258520711495896,-0.127875281584885,-0.414931502526438,0.171874612182483,-0.134533567585304,0.325614579215212,0.406438053413394,0.422420087332207,0.282680185784033,-0.291302480268887,-0.132178891214001,-0.0408560187555019,-0.00817439238863737
"伯父-侄女婿",0.382211327131078,0.048890502331239,-0.419157330519674,0.0267090876553819,-0.0668799195731326,-0.352379183762914,0.131380617439943,0.390489771359424,1,0.087380220394657,0.103298519568508,0.138804727878256,0.027419080505131,0.1892054492647,-0.378743461532467,0.240495705441111,-0.169307849327942,-0.344769048095334,-0.0125737872617086,-0.0893408517556467,0.11722678929733,0.213333288419588,0.138716882863674,-0.345467758930116,0.0628537474997542,-0.069011287636408,-0.192837276460872,-0.058876249917209,-0.38134895217881,-0.399823798782057,0.512920467621631,-0.2085283100793,0.14482434401175,-0.29741378876899,0.100260794781797,-0.123830767284042,0.29933764005434,-0.199576500324682,-0.339485821833578,0.226693666593791,-0.370453657074345,-0.173719868054686,-0.282662761505034,0.0258893486340429,-0.188641272415418,-0.196455926626242,0.310171261189259,0.0860443695343022,0.210397108127491,-0.339388892897203,-0.0872070916703922,0.0155434935846968,-0.298361521199877,-0.204290620679467,-0.371862471239433,-0.349003119377741,0.138517609821117,0.0691622558190546,0.10422768906752,-0.0979851402747131,0.141869827601587,-0.116626033640439,0.340937766581602,0.165042911339401,-0.0069408978144884,-0.116021779829046,0.267729439412795,-0.0176686343888172,-0.318760133220334,-0.0887455547926584,-0.128896982778286,0.317492169130586,0.639383797718857,-0.15970659125744,0.105146051586838,-0.264433777107605,-0.211630945986613,0.0421729538850394,0.317976835838789,-0.270880520168291,-0.130760023139875,-0.0626632064992476,0.237154463077866,0.0941986350494794,0.0616326040858517,-0.146381092892747,0.0642059211898201,-0.163315942554503,0.142183649881817,0.0211314007062451,-0.0080283635367456,0.0263699817587758,-0.297162627682399,-0.0397534180303249,-0.256550173380695,0.0441542831551517,0.20497783430647,0.196461784334368,0.295967452088979,-0.0465561048114595,0.0259881573565629,0.136411085503131,-0.147046966061976,0.149228488242842,-0.274454613728311,-0.249430212622251,-0.283854117737228,-0.153223276828703,-0.146928607006676,-0.075440285050325,0.23042962015141,0.134205738777496,-0.196584388868403,0.0998822489491586,-0.109568985662915,-0.142251104071978,-0.187624890124948,-0.0975422888452992,0.274254001092742,-0.0164382536791372,-0.108162374112649,0.314255508072398,0.107708973776826,0.126995950430749,0.312902694715428,0.359527185520943,0.348840144241652,0.00916935703386839,0.103386377703875,0.0998997097706382,-0.21757844137393,-0.0507260088980212,-0.151878825718571,0.539018692071919,0.213119097184968,0.154935389382865,0.223777013647075,0.169443288993788,0.317443632608344,-0.342668001636019,-0.211715603114341,9.97688786203645e-05,0.284311556352484
"伯父-侄子",0.0894693350025237,0.0602280085986643,0.197990955435553,0.415447967990548,-0.26445147979408,0.0870047110489061,0.391369052931976,0.0268713568524442,0.087380220394657,1,0.439494537526229,0.272722765815918,0.423442163306943,0.114834100029687,0.0747330242868686,0.312750245029702,-0.0415207860162535,-0.116345638640381,0.449666328670314,-0.479563894955362,-0.0514580192554707,0.220391103796582,0.210358458345384,-0.0770909519211654,-0.314474340901739,-0.0613165519017422,0.366128724460115,0.120722455423172,0.0425615797766287,0.0356121186890389,-0.0180498437206073,-0.0484626754231791,0.0574827461839296,-0.152558216783934,0.237429213429218,0.416614223221724,0.194115442597106,-0.146801549607372,0.0811223359120916,-0.42686371601366,0.00514676026169802,-0.310153479472086,0.0974566320058121,0.588790281104109,-0.279350260696252,-0.219531620488356,-0.0120523172547443,-0.206927880034197,0.152914382272329,-0.172492332078459,-0.359141004755825,-0.150615991121195,-0.139665180106093,-0.257779420003414,-0.0934651398470312,-0.0990037753218949,0.280483757070197,0.251232787612911,0.233475323414633,-0.317130105504298,-0.136175207548341,-0.392808112103522,0.0328932556747352,0.0413386677183583,0.120690520384985,0.122245527674694,0.148898470391542,0.352070943609515,-0.014555317568831,-0.140026219344192,-0.272879917469221,-0.0443017733540131,0.0411390071710822,-0.350271884227509,0.395221370775546,-0.175584268704898,-0.28777466401896,0.188654127455813,0.337438574719192,0.34980373405946,0.488334319299298,-0.399451464923073,-0.0685256099986703,0.226128989547866,-0.467651641239166,-0.247581671282674,-0.349095808450803,-0.2612489317385,0.0364469073424429,-0.229076592946249,-0.126579796779174,0.0921596955784019,-0.22722926209989,-0.0495398857047662,-0.184845007098132,0.00218253594205918,-0.0154238065109795,0.0156949284419312,0.0740553176483859,0.522350907169321,-0.233869197503742,-0.234843069618852,-0.333712146289882,0.31490031704263,0.421229845063478,-0.0836460222483382,-0.119181851709356,-0.0966427550461859,-0.373231884975769,-0.493511856055493,0.112931465976405,0.516618419793453,-0.164852034822652,-0.177445898000502,-0.324462990681776,-0.0687289048936546,-0.228134909067392,-0.291742650137429,-0.0563860395542559,-0.326859897868748,-0.259688406168632,0.210405647737845,0.266674702437344,0.125805390502486,0.18467284199709,0.0985339395821069,0.17526640329491,-0.306325296070538,-0.35811566822486,0.155225953956669,0.171469972408687,0.199708450892462,-0.00290018366781587,-0.00924538146896697,0.319900300224603,0.0941908970681282,0.138186145777489,0.238929857025168,-0.206290782929356,-0.137606546940781,-0.238060765310953,-0.400320857499128,0.151007189936639
