"","表嫂-表小叔","表叔-表侄","表兄-表弟","表兄-表妹","表姐-表弟","表姐-表妹","伯父-侄女","伯父-侄媳","伯父-侄女婿","伯父-侄子","伯母-侄女","伯母-侄子","曾祖父-曾孙女","曾祖父-曾孙子","曾祖母-曾孙女","曾祖母-曾孙子","从祖父-从孙女","从祖父-从孙子","从祖姑-从侄孙","从祖母-从孙女","从祖母-从孙子","兄-弟","同父异母兄-同父异母弟","母亲-亲生子女","母亲-非亲生子女","同父异母兄-同父异母弟","同父异母兄-同父异母妹","同父异母子女-同父异母子女","同父异母姐-同父异母弟","同父异母姐-同父异母妹","弟媳-伯","夫-妻","夫-妻","出轨者-第三者","夫-妻","父-女","父-子","高祖父-玄孙","高祖母-玄孙","公公-儿媳","姑表兄-姑表弟","姑表兄-姑表妹","姑表姐-姑表弟","姑表姐-姑表妹","姑母-侄女","姑母-侄子","姑-嫂","姑父-侄女","姑父-侄子","亲家-亲家","继父-继女","继父-继子","继母-继女","继母-继子","继外祖父-继外孙女","继外祖父-继外孙子","继外祖母-继外孙女","继外祖母-继外孙子","继兄-继弟","继兄-继妹","继姐-继弟","继姐-继妹","继祖父-继孙女","继祖父-继孙子","继祖母-继孙女","继祖母-继孙子","舅表兄-舅表弟","舅表兄-舅表妹","舅表姐-舅表弟","舅表姐-舅表妹","舅父-外甥女","舅父-甥媳","舅父-甥女婿","舅父-外甥","舅公-甥孙","舅母-外甥女","舅母-外甥","妹夫-妻兄","妹夫-妻姐","母-女","母-子","婆婆-儿媳","原配-第三者","三从兄-三从弟","叔父-侄女","叔父-侄子","叔母-侄女","叔母-侄子","叔-嫂","继母-继子女","继母-继子女","堂伯-堂侄","堂兄-堂弟","堂兄-堂妹","堂姐-堂弟","堂姐-堂妹","堂姐夫-堂内弟","堂祖父-堂侄孙","堂祖母-堂侄孙","外曾祖父-外曾孙","外曾祖母-外曾孙","外祖父-外孙女","外祖父-外孙子","外祖母-外孙女","外祖母-外孙子","兄-弟","兄-妹","兄妻-弟妻","养父-养女","养父-养子","养母-养女","养母-养子","姨表兄-姨表弟","姨表兄-姨表妹","姨表姐-姨表弟","姨表姐-姨表妹","姨母-外甥女","姨母-外甥","姨婆-姨甥孙","姨父-外甥女","姨父-外甥","义父-义女","义父-义子","义母-义女","义母-义子","姻伯叔-姻侄","原配-继室","岳父-女婿","岳母-女婿","再从兄-再从弟","姐-弟","姐-妹","姐夫-妹夫","姐夫-妻弟","兄-弟","族伯叔-族侄","族兄-族弟","族姐-族妹","祖父-孙女","祖父-孙子","祖母-孙女","祖母-孙子","祖先-后代"
"表嫂-表小叔",1,0.486663462572618,-0.0430889161401114,0.0271263034783457,0.140591488179337,-0.0441030610154202,-0.0826992950001357,0.103076484213862,0.266365233885142,0.158272996090764,-0.0508917381693026,-0.139932985124531,-0.00978916866561176,0.171802292500033,-0.186698810217232,0.0817451492505944,-0.160809238910607,-0.149737762092052,-0.179090323533961,-0.117980704638281,-0.167401589275056,0.0880307263796349,0.154499512102512,-0.165281368651287,-0.260004255813702,-0.0653767524631289,-0.110548650861423,0.0647148312055223,-0.388194264165286,-0.383039034542653,0.401467773170999,-0.111263607912572,-0.0951917240332637,-0.326877410837181,-0.168986995107636,-0.0462393750868464,0.448850270140252,-0.12272047726743,-0.0593922930318914,0.271148278034979,-0.297352957102868,-0.187130367490732,-0.15927903946064,-0.026717695490716,-0.24989765702608,-0.244689102537157,0.491154462109235,0.0208829349077357,0.0205549940779729,-0.502636897669584,-0.180300417765019,-0.0984280253819836,-0.205970238975683,-0.25483255884271,-0.285154864219268,-0.165407582145226,-0.247513169113053,-0.1088894959012,-0.172128338055884,-0.0022988430460646,-0.0153538452784203,-0.189448048116363,0.227935285815821,0.297934727160251,-0.132941402479698,-0.0445856798345689,0.355410977209739,0.220709604691057,-0.325175137418333,0.101621688967967,-0.243009472590747,0.145873760049934,0.165206078138572,-0.0678532604147623,0.379865090751134,-0.193839775277675,-0.00732638819082346,0.16795519432176,0.446718963722668,0.0563775395328194,0.0725586216275659,-0.165639107833557,-0.0856348910982799,-0.104885011232126,-0.020607673444868,-0.0732066161391918,-0.0939805051551815,0.000271650086926104,0.237984198457143,-0.252730636152647,-0.164808768845896,0.434035694755652,-0.398727282169211,-0.116246582457349,-0.270012162419963,-0.0571667397600417,0.394525926604713,0.222451102270789,0.269390163287367,0.107544653374559,0.056982962597658,0.113627963173676,-0.173261818176562,0.146044025828101,-0.0319697856085802,-0.0731614714115995,-0.121323346733206,-0.220419918020099,-0.249303111716474,-0.0156290245536123,0.208109331990439,-0.0179350506215276,0.177462099269908,-0.0533957012916377,-0.0780499474231967,0.0353102349833386,-0.294773084482941,-0.014024738206954,0.348938788749559,0.0654643930506647,-0.214967951555884,0.370779044970251,0.111701883156396,-0.284232615798056,0.0825959924322153,0.539747328453729,0.175857887836986,0.291020154789621,0.172106854680992,0.0685279616694537,-0.191430807179778,-0.154315536442708,-0.339305155288832,0.429830366318205,0.215437800899935,0.470970589629031,0.139827230835362,0.166158710763674,-0.0562126974089603,-0.206159639155749,-0.0465446704224133,0.17238052227521,0.266503151900027
"表叔-表侄",0.486663462572618,1,0.0178711430626503,-0.0572722116904089,-0.129780248083606,0.0797605103065509,0.130214187814422,0.265196766486034,0.0959367817418681,0.218165394516173,0.258632773490277,0.0528074797340622,-0.112412367840725,0.323863232580328,-0.0371923950876825,0.0773535672380965,-0.269714897889463,0.117979248215835,-0.0449055390565234,-0.246925339358721,-0.205460778409824,0.143068989295923,0.0992740818496423,-0.110671880733377,-0.302732005566544,0.130151458772962,-0.0423998851612705,0.0677570956468776,-0.351125968488716,-0.179365942697204,0.0976220949118895,-0.358543937794395,-0.22609143605205,-0.23382479680173,-0.193061479476315,-0.186786327489158,0.19800705137209,-0.0531517707644687,0.0365675670022678,0.0614377419653016,-0.221310589103666,-0.0607224187156952,0.0515132599494773,0.293942668397398,-0.325677434498546,-0.309944723005538,0.530979467899057,-0.0543523404597929,0.139059877820811,-0.12050668184816,-0.324897656334659,-0.181209924575927,-0.173963050930028,-0.271701897653528,-0.238016233618827,-0.112680383887231,-0.0648650290850942,0.0624797557625824,-0.263023883335699,0.148702982723358,-0.083535884222637,0.0412260287734249,0.106197104035105,0.237615133750457,0.098257601868519,0.0176545481874246,0.0440613550085157,0.0401635855692326,-0.468930516215791,-0.271682946525057,-0.290388173543106,0.216831555009013,-0.00306823089038784,-0.121918950996307,0.473742239516849,0.0546899492678795,0.0950883686787843,0.0754582772512232,0.591343415228644,-0.0450102036444594,-0.0126707936366672,0.0917313284077706,-0.181869996252026,-0.095414741163644,-0.16704640911167,-0.018070738047214,-0.185286144557937,0.048095869857115,0.585247307313124,-0.324709066308709,-0.265079809235988,0.701922184075248,-0.265417823338083,-0.312949651898749,-0.325097808129561,-0.298250316561857,0.722148181709106,0.423738558124187,0.271854861842248,-0.0623853412605209,-0.165716640107246,-0.0507605558493152,-0.208316447500305,0.0513216096040245,-0.0839394869687555,0.0623080840233575,-0.0237460620137363,-0.335791754223892,-0.00772217785487049,-0.120248084646285,-0.0548000151901498,0.16496545176313,-0.145351628611071,-0.293736955486271,-0.136354051715987,0.121792612667778,-0.393908748154055,-0.252587175599909,0.254396380618106,-0.244515775984367,-0.297175414215087,0.0851284737933451,0.479662793142112,-0.250537968914366,0.0521434596966304,0.285328658303964,0.26717906710824,0.388487908180805,0.203455577677021,-0.212712112511765,-0.0883391795902811,-0.112241410154086,-0.480761609832532,0.235065815851456,0.156331885232434,0.631585426785286,0.45852474559067,0.474532355325005,-0.107840237119239,-0.320920620835226,0.0458264260140937,0.22122571332319,-0.00377355500839299
"表兄-表弟",-0.0430889161401114,0.0178711430626503,1,0.35071798789688,0.0687977907078725,0.561926453919322,-0.0147981445974133,-0.182298505649833,-0.331828465482265,0.153796237798383,0.145036234075723,-0.226993324297978,0.335444150721882,0.00185018803637495,0.624093816913794,-0.104556123412351,0.102501040486761,0.14291054250059,0.0485324977692168,-0.325863546231298,-0.329971489323888,0.0501196825474971,0.180608908063079,0.221412483483227,-0.0937817929495274,0.304632463411737,0.4534354585248,0.341616960622418,0.181256085197009,0.166542514680486,-0.107552659800088,1.78721929032449e-05,-0.200640516141606,0.152094979713481,-0.263775434128548,0.246126886044551,-0.0588871775426638,-0.0245018360855625,0.473965202328387,-0.173878982284143,0.204174946182602,-0.0794365483982238,0.716056780274951,0.209690798248075,-0.0417237831031304,-0.19250726162048,-0.153298314045138,-0.381602120754081,-0.255545823687025,0.0324406780759146,-0.16310757551959,-0.0857275910777021,0.081009846499824,-0.11674727336223,0.0827272279811753,0.0983529471699067,-0.0838342701143268,0.0600652751381621,-0.211932210193045,0.0762118080236391,-0.361032406652672,-0.104868039579245,-0.105752071507037,-0.211410671899633,-0.159578301879632,0.381315011293107,-0.0526176930278123,0.158260935202547,0.11479591532034,0.0333177162751192,-0.094904129379437,-0.210489970587656,-0.37491707104457,-0.158694513649254,0.12453356087149,0.184553349027412,-0.0928018729560125,0.14862241848062,0.0478051810216024,0.489831689846717,0.184633822090638,-0.0308036427452942,-0.264922621653788,-0.292111614996075,-0.399575731172733,0.112921199900298,-0.227111656951525,0.13603501880349,-0.00598166899988222,-0.308647632557794,-0.257889921177703,0.0385006909072926,0.105997822330197,-0.0638386448406733,0.0176906575708592,-0.0501153885117259,0.0295716757948626,-0.29506434098874,-0.371599553942195,0.234271449902836,0.0269106747689125,-0.158529750450522,-0.143831497934594,0.134272780734174,0.490229063305798,0.188626601843155,0.0472335738892585,0.130394417783156,-0.0838711181736639,-0.26693768688481,-0.0569756011924343,0.297646950365265,0.141277964126396,-0.255331977092096,-0.22169607749705,0.486029184744095,-0.14470314267972,-0.173740501182578,-0.306465844881729,-0.158458644918443,-0.188212499609222,-0.0695622319548748,0.216705889390707,-0.208221556800873,-0.303332406831312,0.0268101469071988,-0.0844204778209898,0.0904251822568876,-0.155401742558955,-0.104542858176239,0.0979871169774524,-0.0849363490288131,0.0286979984389449,-0.131870689946292,0.0502739830910933,0.0464446259399201,0.0915552060929714,0.135516862466561,-0.498411019111864,0.214448376317686,0.0679144327019426,-0.228955993611205,-0.139266561290353
"表兄-表妹",0.0271263034783457,-0.0572722116904089,0.35071798789688,1,0.256741482141906,0.2832115682802,0.016288095946519,-0.324320158117474,0.0840741216531514,0.165672046429053,0.293185654676356,-0.0916673600699109,0.776108656147301,0.0388484427344897,0.137345583338144,0.526726475350334,0.214452675763638,-0.262162483698619,-0.0546190864663919,-0.203049481117377,-0.172294710759226,0.369558536797541,0.509283655440315,-0.109552722005747,-0.149313848330817,0.0382995764712048,0.508121950052664,0.139565245599097,0.174767810387325,0.0714819035348033,0.141788956095663,0.179281900820764,-0.111051992319153,-0.164769280868134,-0.146753477467127,0.638564911179943,0.260376335885556,0.0770860045022406,0.246067329773132,-0.278099260549231,0.210654893261267,-0.0641403712896022,0.428379434483656,0.278419655345705,-0.135280439277073,-0.0806806062932987,-0.152650020408394,-0.234741681252429,-0.192422269002043,-0.0116707092635601,-0.115372279359325,-0.0890811699809502,-0.109537045965137,-0.173318387090316,-0.208366694873935,-0.105423588940021,0.183237280385431,-0.0217923579329678,-0.084102520340941,-0.342857255146926,-0.108146276503563,-0.2217401506366,0.130900119710627,-0.0179495335213687,-0.206899003814019,0.264698855845785,0.393388023294238,0.483737484738378,0.302392241049738,0.0570202339793553,-0.141404806060822,-0.411780775147882,-0.165352574510673,-0.448658996359472,-0.0378037045660245,-0.204151557789413,-0.196542986094667,0.473972871547467,0.0739191386108073,0.576451619070913,0.243491782745932,-0.33853755721141,-0.262094362549632,-0.239792265865912,-0.380869091038507,-0.310110779370353,-0.315885340334831,-0.308863365201328,-0.0425321490583742,-0.255197979425237,-0.124123602656627,-0.219464444789678,-0.214118986076396,-0.331481032488636,-0.0731595924862242,-0.25806427013704,-0.0640444578437989,-0.245028981675238,-0.130292821361527,0.557229999039317,0.213101100335301,-0.255542685903962,-0.275415707344534,0.591181577010014,0.363569348775763,-0.140502558745165,-0.234908976953303,0.203436733836342,-0.211652037578093,-0.268222631244866,-0.173040575014701,0.156587354414017,0.0423406779811748,0.152019279728499,-0.0419066207259053,-0.0435334401609086,0.00258853742534812,-0.309236556896912,-0.140686162855029,-0.113269533762143,-0.246199767130061,0.00760720636778082,0.2163372801335,0.0212632957696147,0.0295451785811479,0.189129709171985,-0.0195474818856394,-0.147192178662371,-0.106134132675,-0.299725746153715,0.0555612658406793,0.038810234798126,0.40874804573475,0.092243376161267,0.40143678771891,-0.223854525048579,0.0321952905988879,0.0920342792596827,-0.306675959751624,0.107807704545613,-0.286484058279464,-0.288903588965707,0.420664227916003
"表姐-表弟",0.140591488179337,-0.129780248083606,0.0687977907078725,0.256741482141906,1,0.120245605143232,-0.148228353071578,-0.218304958950299,0.110155516592262,-0.330101246334625,-0.0610600921019476,0.0303148370133642,0.0954670357867941,-0.0180162933579427,-0.15101873049033,0.18972040005396,0.123269742815929,-0.0946029576188632,-0.352077766558272,0.17045647493159,0.118365488120192,-0.102752566083333,-0.101516678091294,0.00673464337507286,0.0879655224634351,0.0399223177555051,-0.10582053574458,-0.246582628435748,0.208797048898504,0.134908957023702,0.201615005167686,0.336289976030737,-0.0289161634886651,-0.0531853818473291,-0.274401979772452,-0.0578049241357368,0.144865544099406,0.41130793234909,0.0269748519570652,0.121460417838048,0.0654996437676497,0.319618806168908,0.116715429776663,-0.0144302575857022,0.00178062125318063,0.0199529441755022,-0.136411141395027,-0.0488631486848421,-0.32003300144186,0.165269945514521,0.300050500001698,0.166203663877856,-0.0935667596951687,-0.130549876713269,0.0357468845581766,-0.0974404797265978,-0.0846606843198062,-0.241131551635468,-0.0988086003150254,-0.337036155611527,-0.23860117086371,-0.0791599916990338,0.206993268144953,0.0717380574843633,-0.0500547618477649,-0.204053246745115,0.350371495838623,0.0158307124311512,0.201054233132265,0.415403101859514,0.0200643686739378,-0.321301626459984,-0.0368278324063413,-0.0848443109022668,-0.415074866535651,-0.215825610033754,-0.0291691924180782,-0.142578882246052,-0.34524747933865,0.228555453867316,-0.284304075575636,-0.179210471055745,-0.145261542594874,-0.363133793212272,-0.0247039389693152,-0.167772369543228,-0.0798803972252344,-0.162065422587694,-0.347991075093762,0.119338503723691,0.25389941216583,-0.242508792393815,-0.0703998704464197,-0.100673058366686,-0.0234342334960993,0.00953294622494857,-0.244724628296363,-0.0777918476041983,0.176810995808646,0.126135406949989,0.733869466984071,0.0868658306327925,-0.189491538916386,0.00861162805316079,-0.1034810573719,-0.0804634845581655,-0.0654022635203769,0.147350054516044,-0.10013803051792,0.0295996186142003,-0.0884356750349022,-0.325021441926138,0.735585429225826,0.363334377063693,0.382985295543698,-0.261094320479178,0.0837552872607976,-0.0392501696811921,0.00836229410992101,0.248254462933153,-0.107492989940664,0.0937292764332805,-0.0317752632462486,0.026701062248812,0.273395339771272,0.0256224270341209,0.0500970456083666,0.175811300853221,0.315741963290705,-0.184211462298009,-0.0655870739668066,-0.2084283820659,0.287232444471367,-0.0224405185139798,-0.0177545348794437,-0.286073768701017,-0.209605287581396,-0.0663294147792973,0.0351642288741261,0.131815500320153,-0.118100782965227,-0.107901365846186,0.301463297002592
"表姐-表妹",-0.0441030610154202,0.0797605103065509,0.561926453919322,0.2832115682802,0.120245605143232,1,-0.0957814765794669,-0.0866664855880877,-0.304456629994936,0.0289009089780793,0.000185260263508292,-0.196734309514648,0.292306127697093,0.0746343570216733,0.523274929457877,-0.0436341946100558,0.0722450449779729,0.153174371771305,-0.234110167017825,-0.171722262942454,-0.329338330920911,-0.332082879965952,-0.100513263130186,0.12506321954333,-0.141039859746032,0.0511505067392984,0.169685431802291,0.0638820555044402,-0.0831082358563464,0.232400383223015,-0.196254324941709,-0.114306476042264,-0.127306933408819,0.175196648684889,-0.233435659995,0.0643260509326308,0.0101024321671162,0.23220860225435,0.677965824311121,-0.157165050036592,0.281651686967582,-0.147481420539015,0.657262794041656,0.20294717445867,0.0688299213838386,-0.167007208657461,-0.135226230611582,-0.298389734185311,-0.326085239432872,0.109344667252993,-0.163807739544101,-0.220409699565417,0.075312999618249,-0.167065626573142,0.00429088033983697,0.0495206393040751,-0.00988143012195238,-0.212029281216215,-0.473349767410009,0.0397928047993226,-0.30741649448563,-0.0372796484820805,0.0299301495347609,-0.114900126068489,-0.256158536355474,0.204199872690057,-0.0673513797747621,0.313344722942516,0.0995615997953601,0.110586783698656,0.0277283657094088,-0.16113094363536,-0.371435439717144,-0.162859718940472,0.236585258490554,0.311824968706854,-0.0125235874936402,0.0734667546902368,0.00392919394359964,0.532172310760978,0.121670795789247,0.186838946223258,-0.328945006005119,-0.313012280181719,-0.265360994201668,0.0354150226431038,-0.111609756882343,0.033543310685377,0.000657148219121504,-0.298922662191931,-0.174098115546677,-0.00677078968978501,0.0403100210087281,-0.0873307815055774,0.0990700178829805,-0.0317385917916195,0.071774807313544,-0.314349038775855,-0.120724895435597,0.0162043750830757,0.0697362405057903,-0.0164394101290768,-0.0593145714099809,0.261288158028664,0.390469631029244,0.214364158983763,-0.0329790281633196,0.114327845290568,-0.160184517940022,-0.206538477964413,-0.0724654646139346,0.1774772209523,0.187356557711638,0.0300100633809313,0.0355119700185967,0.348750946002195,-0.075521849366934,0.0190815201215327,-0.151298217208365,0.100537358823651,-0.0513021807019246,-0.0132582103825788,0.204825708789297,-0.245526627788099,-0.114359494114271,-0.0703015257559003,-0.160847803495742,0.196743526007988,-0.0355797071383632,-0.250536100381254,0.0151803566757231,0.00321407392356696,0.145226897554289,-0.0772222109284439,-0.25216843010302,-0.12511726555311,-0.000669001569443414,0.210755448314345,-0.352706988684434,0.187576700697581,0.164619158489346,-0.0341974806239943,-0.0690123525576853
"伯父-侄女",-0.0826992950001357,0.130214187814422,-0.0147981445974133,0.016288095946519,-0.148228353071578,-0.0957814765794669,1,0.233860810523686,0.185064663182307,0.166222620178923,0.417283709866597,0.553134724120708,-0.0531814522061531,-0.135687814691962,-0.232790577782913,-0.0518981435814026,-0.247494080178411,0.199574768550707,0.382504362840891,-0.252681194457917,0.170198863181252,-0.0378698702091248,-0.0103727060023703,0.0148411425056079,0.0625036416176747,0.15577421300679,0.0619419894825506,-0.233191460664926,0.0863324537446809,0.203377900614263,-0.175719113475423,-0.166153833166076,0.153194265227824,-0.103217743884679,0.15654765314941,-0.000718172014732057,-0.00921265632588526,-0.244922454140164,-0.0437896515838589,-0.338561510540447,-0.100635541762218,0.058334302449668,-0.142528103109479,0.358931313521374,-0.362101406988872,-0.153176270832469,-0.0772342834041086,0.0830527606930115,0.34992023976594,0.0831621099041495,-0.248221377469664,0.34200916110076,-0.16227225972924,-0.242896075765872,0.223899797377509,-0.178088461261318,0.389419580595575,0.361567566652823,0.381868585021231,-0.171658966098085,-0.110596809300492,-0.139378387352079,-0.245416733115545,-0.0993821281632944,0.575434565716931,-0.195821683829501,0.0113957700036243,-0.24614186540125,-0.157178232548179,-0.306896582542853,-0.344504871414048,0.161263579526461,0.172264854329484,-0.286115789985643,0.163542728950915,-0.104764565261392,-0.0527137713724826,-0.0980603688026532,0.371830195416754,0.0354878037736898,-0.236401044951685,-0.0450936189521659,0.139225365443289,0.166222772613959,-0.272780018202785,-0.153287065498902,0.0448032562121607,-0.0639412764962612,0.0549364780066663,0.111323536247542,0.130308219050511,0.143758703413599,0.146416620850567,0.0511239788435469,-0.285082801305112,0.118094691046339,0.028161578305322,0.508485393882514,0.205169922435267,-0.0790195441826352,-0.154445165251607,-0.00359550336078773,-0.415765810034785,-0.187286770541421,-0.294073878142203,-0.0394463839513971,0.070336428032353,-0.310342819904352,-0.0299987535665933,-0.169791575834795,0.170277355445893,0.177593551773493,-0.214931364670241,-0.172511867415154,-0.0963388057585154,-0.176592516151319,-0.195889456456555,-0.32314427995956,-0.161204482710544,-0.300200159909364,-0.32470082265267,0.383282712533525,0.205913867118071,0.337501058319458,0.380743638221486,-0.210193751873549,0.390871592571264,-0.168027778954801,-0.113562838850903,0.185868855771949,-0.000468289022156704,-0.288828032188346,-0.134247810039783,-0.290248203972555,-0.130561269148694,0.0782047938891604,0.241825355520878,0.267703210024855,0.0612243138394834,0.0533311918191092,-0.142973126253007,-0.241509427547437,-0.030704127613749
"伯父-侄媳",0.103076484213862,0.265196766486034,-0.182298505649833,-0.324320158117474,-0.218304958950299,-0.0866664855880877,0.233860810523686,1,0.296451926257298,0.245995830645496,0.0313478559215328,0.472418952823512,-0.172166768221529,0.463290546761697,-0.0805648941051285,-0.147048749303748,-0.296704205667162,0.0140093866840092,0.250560537412183,-0.225526401695949,0.125066287656662,-0.242777480185629,-0.327531966975467,-0.244835841976721,0.226889272362691,-0.289616604962535,-0.246486310834656,-0.134735100926058,-0.349901457342266,-0.265770968311135,0.119706456682573,-0.488435775726734,0.111539851207141,-0.186413493128389,0.203347002257827,-0.379781228240341,0.15309844056126,0.0255534642543471,-0.137540469645933,0.0658503416399888,-0.14783831540485,0.0875249848498497,-0.0849274901405056,0.00531834878471422,-0.212446480794205,-0.352436303503338,0.424917456181906,0.0535342440144356,0.101410019922117,-0.150585750670901,-0.382520285700779,0.0676713047037563,-0.199190765321163,-0.257493570891213,-0.0583770422325554,-0.195900333676968,0.100971284692874,0.114950506537911,0.0427099194388502,-0.0418054467441259,-0.147118104805235,-0.0910665800779353,0.180065404734828,0.242730388114858,0.413004349650844,-0.0760015021658894,-0.222456270661662,-0.117572904974774,-0.324507291380939,-0.361081829721383,-0.202299777345304,0.716770412350118,0.3812202185257,-0.00733282360557904,0.333503946366411,-0.0614227569658375,-0.0481867773283728,-0.255830697197348,0.133758492453735,-0.371042703648399,-0.0963396200540007,0.130144241578771,0.0446448582154129,0.123845920317519,-0.123676731567633,-0.0353438640114769,0.178859707936972,-0.127155693284183,0.316792184318182,0.0935360145463309,-0.0101549854355913,0.31988961964888,0.00518778213939861,0.251044166239553,-0.207530998514079,0.240498693517439,0.339530302735553,0.273463389874672,0.471549745087954,-0.247628806220792,-0.21219908218733,0.281838860364736,-0.172933813570764,-0.0470120017966826,-0.187604228814251,-0.181032544452827,-0.172141942628549,-0.250920412261212,-0.128861859705502,-0.070622709249292,0.435208421229194,0.252357240967646,-0.152364687520377,-0.183423989668022,0.00943245403050364,-0.0940372368962329,-0.351642823744813,-0.150545420141863,0.205960843785267,-0.176923581709251,-0.194659003598662,0.424197981291925,0.28138360421615,0.112496002573185,0.421156699787097,0.0614521848916866,0.449974793600046,0.190554800529391,0.061784163548845,0.0421149669835734,-0.357475271361275,-0.0848966212799205,-0.366125092848385,0.14524965020363,-0.222751665591197,0.249906176772526,0.258211188085393,0.23137600013284,0.21461528453812,-0.294863215951315,-0.115061358051253,0.00707947650369734,-0.159933950603442
"伯父-侄女婿",0.266365233885142,0.0959367817418681,-0.331828465482265,0.0840741216531514,0.110155516592262,-0.304456629994936,0.185064663182307,0.296451926257298,1,0.123621427537087,0.22623808773758,0.277624436513627,0.0143451815038618,0.113260732086937,-0.308190335561794,0.359382493531929,-0.138653243047719,-0.353417710567923,-0.00487645535195008,-0.076280756250796,0.159180586447489,0.243820247592623,0.118772815454196,-0.255502624186201,0.0268135602735876,-0.0592207250832124,-0.126783602844191,-0.180824973293654,-0.267603952084981,-0.185227312189039,0.501249360348604,-0.0482758291590511,0.156173107863158,-0.299346458120225,0.0643837085419737,-0.140629467642221,0.181905428034026,-0.0754400555971149,-0.309209176461712,0.0880269368875627,-0.264321631925825,-0.0913498810003846,-0.185386907720566,0.189085661420354,-0.330989596592869,-0.238094913742901,0.230169036139975,0.0435743033800578,0.168616716202523,-0.11410690705438,-0.0531150477196042,-0.0762194159308857,-0.341181773494093,-0.282976040665956,-0.204473483011134,-0.325325724837101,0.243745870330672,-0.028918871694814,0.196503924937358,-0.305159189983193,0.0929509262850258,-0.16491607523046,0.426582368172161,0.251327884071166,0.151450819074694,-0.169420942150654,0.331105527458716,-0.0099651996105818,-0.175645818236292,0.0347055913456041,-0.268919261142289,0.223690580255418,0.725073719771017,-0.268539606362764,0.10437152299471,-0.486826620159015,-0.328129877490495,0.0123976500862347,0.22187851574973,-0.153042581853521,-0.240498604260139,-0.164276617160436,0.0859990368528924,0.00931483015864703,-0.00901373345482872,-0.197213693518858,-0.0417904952423024,-0.22508536180921,0.121889079968476,-0.0175405544363134,0.0497056689590244,-0.0242448804206282,-0.261568571817262,-0.0386725881703615,-0.387881671447084,-0.0109464547410575,0.113387831686068,0.317081676443467,0.412739324613183,0.0798260937438487,0.136960441058884,0.158522553529722,-0.248785673209384,0.129608715727332,-0.300050387298612,-0.352243057543579,-0.288019261994821,-0.228048901105118,-0.19848730187078,-0.121906043982817,0.0915491810203326,0.11020121384572,-0.0468659582638373,0.233656839201958,-0.0904087256485605,-0.205335433748582,-0.204882108016899,-0.217999172093012,0.195742703871623,-0.0673080887899968,-0.268859941886775,0.271967872462869,0.0458378990423473,0.286925978171857,0.393899165957062,0.350144566525871,0.274103473814557,-0.010902064641095,0.0558726295248883,-0.00781128501261795,-0.183588526446345,-0.141532283023444,-0.0770540115894247,0.396474640358105,0.325584080784373,0.0676071121824284,0.261702844241856,0.253971395336837,0.379266314634787,-0.118612689240264,-0.222675892188206,-0.0482009064321789,0.421979771683405
"伯父-侄子",0.158272996090764,0.218165394516173,0.153796237798383,0.165672046429053,-0.330101246334625,0.0289009089780793,0.166222620178923,0.245995830645496,0.123621427537087,1,0.328248463708424,0.0583462417752672,0.248751871907948,0.187153099817533,0.119222402157632,0.224971538041472,0.0427824580523241,0.0427835911595239,0.434057886400707,-0.390728229191134,-0.179303184697058,0.183597334361541,0.150735680992647,-0.10413154729154,-0.262657144986555,-0.112831022136115,0.355474877312279,0.167982438999239,-0.0171463156693514,-0.0603116850436302,-0.106982576138612,-0.250101535354567,-0.0608116461400982,-0.233594217530938,0.167629918729801,0.180136540469554,0.131907931192952,-0.12361281590382,0.119923451529879,-0.234170801531463,0.124646018552001,-0.194219217552867,0.0996074362080982,0.41986586403244,-0.16507109405538,-0.147525410349943,0.121208225370062,-0.164790620874541,0.140596813860712,-0.196919871742872,-0.292548047236448,-0.221199120576496,-0.117225138169726,-0.0465749399558877,-0.24188699701019,-0.0575891637045692,0.171878255433259,0.209993607348044,0.0402062123420817,-0.260756100794795,-0.108982467885671,-0.348354273423621,0.00742405421758258,0.182638657631822,0.0170174382339595,0.248968315109346,0.014045496455483,0.279584644214967,-0.0773399151123774,-0.197670348922295,-0.147496016609378,0.171575899762316,0.0997706244372892,-0.197355726029518,0.480495141844941,-0.174336029609565,-0.192464670866794,0.124873195905633,0.28778487843725,0.137431342960571,0.437143665173155,-0.161191395236091,-0.213279032455288,0.13420385216209,-0.36526092480307,-0.247627489648968,-0.383330788518424,-0.198084665241927,0.186160891621029,-0.316275480765417,-0.279417766130173,0.235050883243338,-0.307970994905932,-0.13862134448735,-0.0804001025811636,-0.0849596132067903,0.135220020278266,0.152812142934299,0.15655685388899,0.319397343206912,-0.257004773790395,-0.118941587776325,-0.130229876193413,0.265712238408651,0.30326628320201,-0.161909116513838,-0.178224402283254,-0.073929726722798,-0.26383903861259,-0.403505934057506,0.110260064210928,0.526834796120617,-0.246391689286947,-0.227731881454159,-0.244159596376795,0.0108157858858153,-0.162697329383365,-0.152225505575916,0.112430112589828,-0.227114118322602,-0.0605474187282348,0.183397113301917,0.241964209957716,-0.0775531453362192,0.104380889588626,0.16335916230665,0.223189912548218,-0.128430133744227,-0.302961677641657,0.0251332029832058,0.0313722281048643,0.16773836844479,-0.124963463448104,0.135090072890805,0.224551789581868,0.266620738932489,0.128494390137867,0.199404238618804,-0.196704329205786,-0.151524500076358,-0.172289698903808,-0.189867154970932,-0.0389480784357983
